step,action_pred,action_opt,reward,TP,FP,FN,TN
6866,1,0,-0.44032514095306396,1828,1057,1020,2481
6867,0,1,-0.6081572771072388,1828,1057,1021,2481
6868,0,0,0.4000335931777954,1828,1057,1021,2482
6869,1,0,-0.45866256952285767,1828,1058,1021,2482
6870,1,1,0.34293654561042786,1829,1058,1021,2482
6871,0,0,0.01976914331316948,1829,1058,1021,2483
6872,0,0,0.4602506458759308,1829,1058,1021,2484
6873,0,0,0.3821854889392853,1829,1058,1021,2485
6874,0,0,0.528346061706543,1829,1058,1021,2486
6875,1,1,0.5437678098678589,1830,1058,1021,2486
6876,1,0,-0.5385273098945618,1830,1059,1021,2486
6877,0,0,0.5477981567382812,1830,1059,1021,2487
6878,0,0,0.22145168483257294,1830,1059,1021,2488
6879,0,0,0.5656289458274841,1830,1059,1021,2489
6880,1,1,0.1607924848794937,1831,1059,1021,2489
6881,1,1,0.18879234790802002,1832,1059,1021,2489
6882,1,1,0.5423498153686523,1833,1059,1021,2489
6884,0,0,0.4737425148487091,1833,1059,1021,2490
6885,1,1,0.5947529673576355,1834,1059,1021,2490
6886,0,0,0.540366530418396,1834,1059,1021,2491
6887,1,1,0.24717381596565247,1835,1059,1021,2491
6888,1,1,0.7662420868873596,1836,1059,1021,2491
6889,0,0,0.5146186351776123,1836,1059,1021,2492
6890,1,1,0.4192544221878052,1837,1059,1021,2492
6891,1,1,0.38582879304885864,1838,1059,1021,2492
6893,1,1,0.6714605689048767,1839,1059,1021,2492
6894,0,0,0.01932551898062229,1839,1059,1021,2493
6895,1,1,0.7622075080871582,1840,1059,1021,2493
6896,0,0,0.036032650619745255,1840,1059,1021,2494
6897,1,1,0.6396667957305908,1841,1059,1021,2494
6898,1,1,0.23016048967838287,1842,1059,1021,2494
6899,0,0,0.29756471514701843,1842,1059,1021,2495
6900,1,1,0.30815985798835754,1843,1059,1021,2495
6901,0,0,0.47830602526664734,1843,1059,1021,2496
6902,1,1,0.3027404248714447,1844,1059,1021,2496
6903,0,0,0.5105637907981873,1844,1059,1021,2497
6904,1,1,0.4409591257572174,1845,1059,1021,2497
6905,1,0,-0.4013610780239105,1845,1060,1021,2497
6906,0,0,0.9271839261054993,1845,1060,1021,2498
6907,1,1,0.5654568672180176,1846,1060,1021,2498
6908,1,1,0.6894756555557251,1847,1060,1021,2498
6909,1,1,0.7799888849258423,1848,1060,1021,2498
6910,0,0,0.8610936403274536,1848,1060,1021,2499
6912,1,1,0.6250934600830078,1849,1060,1021,2499
6913,1,1,0.7697709798812866,1850,1060,1021,2499
6914,1,1,0.2948150932788849,1851,1060,1021,2499
6915,1,1,0.4342363774776459,1852,1060,1021,2499
6916,0,0,0.5295798182487488,1852,1060,1021,2500
6918,1,1,0.7827306389808655,1853,1060,1021,2500
6919,1,1,0.7833160758018494,1854,1060,1021,2500
6920,0,0,0.014944342896342278,1854,1060,1021,2501
6921,1,1,0.29876670241355896,1855,1060,1021,2501
6922,1,1,0.22871486842632294,1856,1060,1021,2501
6923,0,0,0.5950042605400085,1856,1060,1021,2502
6924,0,0,0.4883994460105896,1856,1060,1021,2503
6925,0,0,0.6098344922065735,1856,1060,1021,2504
6926,0,0,0.4234839975833893,1856,1060,1021,2505
6927,1,1,0.7674731612205505,1857,1060,1021,2505
6928,0,0,0.3641889691352844,1857,1060,1021,2506
6930,0,0,0.9230940341949463,1857,1060,1021,2507
6931,0,0,0.4095574915409088,1857,1060,1021,2508
6932,1,1,0.7839171886444092,1858,1060,1021,2508
6933,1,1,0.22674308717250824,1859,1060,1021,2508
6934,0,0,0.5394627451896667,1859,1060,1021,2509
6935,0,0,0.5741665363311768,1859,1060,1021,2510
6936,1,1,0.7674252986907959,1860,1060,1021,2510
6937,0,0,0.9298881888389587,1860,1060,1021,2511
6938,0,0,0.6099812388420105,1860,1060,1021,2512
6939,1,1,0.5473324060440063,1861,1060,1021,2512
6940,1,1,0.7779288291931152,1862,1060,1021,2512
6941,0,0,0.5220798254013062,1862,1060,1021,2513
6942,0,0,0.9258527159690857,1862,1060,1021,2514
6943,0,0,0.5370087623596191,1862,1060,1021,2515
6944,1,1,0.7677208185195923,1863,1060,1021,2515
6945,1,1,0.6673304438591003,1864,1060,1021,2515
6946,0,0,0.3893386423587799,1864,1060,1021,2516
6947,0,0,0.5161924362182617,1864,1060,1021,2517
6948,0,0,0.07121627032756805,1864,1060,1021,2518
6949,0,0,0.5677796602249146,1864,1060,1021,2519
6950,0,0,0.4277922511100769,1864,1060,1021,2520
6952,1,1,0.4062497615814209,1865,1060,1021,2520
6953,0,1,-0.4507322907447815,1865,1060,1022,2520
6954,1,1,0.7761440277099609,1866,1060,1022,2520
6955,1,1,0.27498143911361694,1867,1060,1022,2520
6956,1,1,0.2277723252773285,1868,1060,1022,2520
6957,1,0,-0.7159909009933472,1868,1061,1022,2520
6958,0,0,0.44161519408226013,1868,1061,1022,2521
6959,1,1,0.48716971278190613,1869,1061,1022,2521
6960,0,0,0.5827223062515259,1869,1061,1022,2522
6961,1,1,0.33109375834465027,1870,1061,1022,2522
6962,0,0,0.22966432571411133,1870,1061,1022,2523
6963,0,0,-0.03893374651670456,1870,1061,1022,2524
6964,0,0,0.48881852626800537,1870,1061,1022,2525
6965,0,0,0.4786494970321655,1870,1061,1022,2526
6966,1,0,-0.44054651260375977,1870,1062,1022,2526
6967,1,1,0.7697645425796509,1871,1062,1022,2526
6968,0,0,0.30495235323905945,1871,1062,1022,2527
6969,0,0,0.2639274299144745,1871,1062,1022,2528
6970,1,0,-0.46661850810050964,1871,1063,1022,2528
6971,0,0,0.6200266480445862,1871,1063,1022,2529
6972,0,0,0.5426461696624756,1871,1063,1022,2530
6973,0,0,0.38432013988494873,1871,1063,1022,2531
6974,1,1,0.5800685286521912,1872,1063,1022,2531
6975,1,0,-0.48682844638824463,1872,1064,1022,2531
6976,1,1,0.25139912962913513,1873,1064,1022,2531
6977,0,0,0.3552266061306,1873,1064,1022,2532
6978,0,1,-0.6471668481826782,1873,1064,1023,2532
6979,1,1,0.4182523488998413,1874,1064,1023,2532
6980,0,0,0.404005229473114,1874,1064,1023,2533
6981,1,1,0.22277075052261353,1875,1064,1023,2533
6982,1,0,-0.4797925055027008,1875,1065,1023,2533
6983,0,0,0.5679094791412354,1875,1065,1023,2534
6984,1,1,0.7840265035629272,1876,1065,1023,2534
6986,0,0,0.48935240507125854,1876,1065,1023,2535
6987,0,0,0.6044731736183167,1876,1065,1023,2536
6988,0,0,0.3631974160671234,1876,1065,1023,2537
6989,1,0,-0.45827117562294006,1876,1066,1023,2537
6990,0,0,0.48399144411087036,1876,1066,1023,2538
6991,0,0,0.3603418469429016,1876,1066,1023,2539
6992,0,0,0.5984022617340088,1876,1066,1023,2540
6993,1,1,0.22210128605365753,1877,1066,1023,2540
6994,1,1,0.5037503242492676,1878,1066,1023,2540
6995,0,0,0.5190066695213318,1878,1066,1023,2541
6996,0,0,0.5660755038261414,1878,1066,1023,2542
6997,0,0,0.2718854546546936,1878,1066,1023,2543
6998,0,0,0.31823864579200745,1878,1066,1023,2544
6999,0,0,0.442091703414917,1878,1066,1023,2545
7000,1,0,-0.44125446677207947,1878,1067,1023,2545
7001,1,1,0.3168792724609375,1879,1067,1023,2545
7002,0,0,0.0970410406589508,1879,1067,1023,2546
7004,1,1,0.47952669858932495,1880,1067,1023,2546
7005,1,0,-0.44605904817581177,1880,1068,1023,2546
7006,1,0,-0.4498417377471924,1880,1069,1023,2546
7007,0,0,0.40143659710884094,1880,1069,1023,2547
7008,1,1,0.4421800374984741,1881,1069,1023,2547
7009,1,1,0.4791504144668579,1882,1069,1023,2547
7010,0,0,0.36573827266693115,1882,1069,1023,2548
7011,1,0,-0.4974159300327301,1882,1070,1023,2548
7012,1,1,0.29079917073249817,1883,1070,1023,2548
7013,1,1,0.487993985414505,1884,1070,1023,2548
7014,0,0,0.49507635831832886,1884,1070,1023,2549
7015,0,0,0.4979032278060913,1884,1070,1023,2550
7016,0,0,0.4131518602371216,1884,1070,1023,2551
7017,1,1,0.508938193321228,1885,1070,1023,2551
7018,1,1,0.2693367898464203,1886,1070,1023,2551
7019,1,1,0.7739537954330444,1887,1070,1023,2551
7020,0,0,0.29103919863700867,1887,1070,1023,2552
7021,1,0,-0.4877050220966339,1887,1071,1023,2552
7023,1,1,0.564118504524231,1888,1071,1023,2552
7024,0,0,0.9232105612754822,1888,1071,1023,2553
7025,0,0,0.20681272447109222,1888,1071,1023,2554
7026,1,1,0.6201298236846924,1889,1071,1023,2554
7027,0,0,0.359539270401001,1889,1071,1023,2555
7028,0,0,0.37358802556991577,1889,1071,1023,2556
7029,1,1,0.23593255877494812,1890,1071,1023,2556
7030,0,0,0.3422180116176605,1890,1071,1023,2557
7031,0,0,-0.12283745408058167,1890,1071,1023,2558
7032,1,0,-0.352353036403656,1890,1072,1023,2558
7033,1,1,0.16098430752754211,1891,1072,1023,2558
7034,1,0,-0.34232816100120544,1891,1073,1023,2558
7035,0,0,0.9242674112319946,1891,1073,1023,2559
7036,0,0,0.37797829508781433,1891,1073,1023,2560
7037,1,1,0.6842477321624756,1892,1073,1023,2560
7038,0,0,0.14942161738872528,1892,1073,1023,2561
7039,0,0,0.22722171247005463,1892,1073,1023,2562
7040,0,1,-0.8648019433021545,1892,1073,1024,2562
7041,1,1,0.6623075604438782,1893,1073,1024,2562
7042,0,0,0.20896898210048676,1893,1073,1024,2563
7043,1,0,-0.305768221616745,1893,1074,1024,2563
7044,1,0,-0.093152716755867,1893,1075,1024,2563
7045,1,1,0.7023394703865051,1894,1075,1024,2563
7046,0,0,0.3880325257778168,1894,1075,1024,2564
7047,1,1,0.30775460600852966,1895,1075,1024,2564
7048,1,1,0.34627625346183777,1896,1075,1024,2564
7049,1,0,-0.29739686846733093,1896,1076,1024,2564
7050,1,1,0.8484690189361572,1897,1076,1024,2564
7051,0,0,0.39861586689949036,1897,1076,1024,2565
7052,1,0,-0.32543879747390747,1897,1077,1024,2565
7053,0,0,-0.04590333253145218,1897,1077,1024,2566
7054,0,0,0.36806434392929077,1897,1077,1024,2567
7055,1,1,0.7348850965499878,1898,1077,1024,2567
7056,0,0,0.5793747305870056,1898,1077,1024,2568
7057,1,1,0.8549460768699646,1899,1077,1024,2568
7058,1,1,0.3478691577911377,1900,1077,1024,2568
7059,1,1,0.8483749032020569,1901,1077,1024,2568
7061,1,1,0.41298505663871765,1902,1077,1024,2568
7062,0,0,0.42629265785217285,1902,1077,1024,2569
7063,0,0,0.40686431527137756,1902,1077,1024,2570
7064,0,0,0.3488104045391083,1902,1077,1024,2571
7065,0,0,-0.030948158353567123,1902,1077,1024,2572
7066,1,0,-0.156866654753685,1902,1078,1024,2572
7067,0,0,0.5904916524887085,1902,1078,1024,2573
7068,0,0,0.34033632278442383,1902,1078,1024,2574
7069,0,0,0.3615286350250244,1902,1078,1024,2575
7070,0,1,-0.18710196018218994,1902,1078,1025,2575
7071,1,1,0.32482826709747314,1903,1078,1025,2575
7072,1,1,0.8569445013999939,1904,1078,1025,2575
7073,1,1,0.865094780921936,1905,1078,1025,2575
7074,0,0,0.3061296343803406,1905,1078,1025,2576
7075,1,1,0.32332614064216614,1906,1078,1025,2576
7077,0,0,0.44709697365760803,1906,1078,1025,2577
7078,1,1,0.11799692362546921,1907,1078,1025,2577
7079,1,1,0.6723690032958984,1908,1078,1025,2577
7080,1,0,-0.12662373483181,1908,1079,1025,2577
7082,0,0,0.4183913469314575,1908,1079,1025,2578
7083,0,0,0.504416823387146,1908,1079,1025,2579
7084,0,0,0.24963273108005524,1908,1079,1025,2580
7085,0,0,0.17413760721683502,1908,1079,1025,2581
7086,0,0,0.9166586399078369,1908,1079,1025,2582
7088,0,0,0.44317007064819336,1908,1079,1025,2583
7089,0,0,0.33175256848335266,1908,1079,1025,2584
7090,0,0,0.04133560135960579,1908,1079,1025,2585
7091,0,0,0.2471444457769394,1908,1079,1025,2586
7092,1,1,0.3803420662879944,1909,1079,1025,2586
7093,0,0,0.921110987663269,1909,1079,1025,2587
7094,1,1,0.783731997013092,1910,1079,1025,2587
7095,0,0,0.009339803829789162,1910,1079,1025,2588
7096,0,0,0.4353031516075134,1910,1079,1025,2589
7097,1,1,0.1683173030614853,1911,1079,1025,2589
7098,0,0,0.37508419156074524,1911,1079,1025,2590
7099,0,1,-0.3561027944087982,1911,1079,1026,2590
7100,1,1,0.7145982980728149,1912,1079,1026,2590
7101,0,0,0.060917820781469345,1912,1079,1026,2591
7102,1,1,0.8004501461982727,1913,1079,1026,2591
7103,0,0,-0.010420388542115688,1913,1079,1026,2592
7104,1,1,0.7365585565567017,1914,1079,1026,2592
7105,1,0,-0.22624006867408752,1914,1080,1026,2592
7106,0,0,0.31224164366722107,1914,1080,1026,2593
7107,1,1,0.6182409524917603,1915,1080,1026,2593
7108,0,0,0.49888554215431213,1915,1080,1026,2594
7109,0,0,0.9175148010253906,1915,1080,1026,2595
7110,1,1,0.5960756540298462,1916,1080,1026,2595
7111,0,0,0.23684000968933105,1916,1080,1026,2596
7113,1,1,0.09029703587293625,1917,1080,1026,2596
7114,0,1,-0.8460707068443298,1917,1080,1027,2596
7115,0,0,0.1483096331357956,1917,1080,1027,2597
7116,0,0,0.33927586674690247,1917,1080,1027,2598
7117,1,1,0.7442405819892883,1918,1080,1027,2598
7118,1,1,0.1350536346435547,1919,1080,1027,2598
7119,0,0,0.2661674916744232,1919,1080,1027,2599
7120,0,1,-0.32747694849967957,1919,1080,1028,2599
7121,0,0,-0.12103919684886932,1919,1080,1028,2600
7122,1,0,-0.09323527663946152,1919,1081,1028,2600
7123,0,0,-0.1145438700914383,1919,1081,1028,2601
7124,1,0,-0.23239587247371674,1919,1082,1028,2601
7125,1,0,-0.22831641137599945,1919,1083,1028,2601
7126,1,1,0.5803172588348389,1920,1083,1028,2601
7127,0,1,-0.4676986336708069,1920,1083,1029,2601
7128,1,0,-0.19273658096790314,1920,1084,1029,2601
7129,1,1,0.2506338059902191,1921,1084,1029,2601
7130,1,1,0.2759763300418854,1922,1084,1029,2601
7131,0,0,0.13619232177734375,1922,1084,1029,2602
7132,1,0,-0.1953047513961792,1922,1085,1029,2602
7133,1,1,0.4421674907207489,1923,1085,1029,2602
7134,1,1,0.27860429883003235,1924,1085,1029,2602
7135,1,1,0.7486692070960999,1925,1085,1029,2602
7136,1,1,0.24461789429187775,1926,1085,1029,2602
7137,0,0,-0.015707341954112053,1926,1085,1029,2603
7138,0,0,0.05656079575419426,1926,1085,1029,2604
7139,1,1,0.2687593996524811,1927,1085,1029,2604
7140,0,0,0.92873615026474,1927,1085,1029,2605
7141,0,1,-0.4942805767059326,1927,1085,1030,2605
7142,0,1,-0.5175378322601318,1927,1085,1031,2605
7143,0,0,0.44609707593917847,1927,1085,1031,2606
7145,1,1,0.7354806661605835,1928,1085,1031,2606
7147,1,0,-0.19965249300003052,1928,1086,1031,2606
7148,1,0,-0.21414513885974884,1928,1087,1031,2606
7149,1,0,-0.17640678584575653,1928,1088,1031,2606
7150,1,1,0.7259197235107422,1929,1088,1031,2606
7151,1,0,-0.06047043949365616,1929,1089,1031,2606
7152,0,1,-0.924403965473175,1929,1089,1032,2606
7153,1,1,0.3665883541107178,1930,1089,1032,2606
7154,1,0,-0.1388782411813736,1930,1090,1032,2606
7155,0,0,-0.013431821018457413,1930,1090,1032,2607
7156,1,0,-0.09074876457452774,1930,1091,1032,2607
7157,0,0,0.6661362648010254,1930,1091,1032,2608
7159,1,1,0.8322545289993286,1931,1091,1032,2608
7160,0,0,0.5611943006515503,1931,1091,1032,2609
7161,0,0,0.5071514844894409,1931,1091,1032,2610
7162,0,0,0.41785866022109985,1931,1091,1032,2611
7163,1,1,0.7816330790519714,1932,1091,1032,2611
7164,0,1,-0.8846076726913452,1932,1091,1033,2611
7165,0,0,0.39448729157447815,1932,1091,1033,2612
7166,1,1,0.8424174785614014,1933,1091,1033,2612
7167,0,0,0.5144596695899963,1933,1091,1033,2613
7168,1,1,0.656087338924408,1934,1091,1033,2613
7169,0,0,0.649364173412323,1934,1091,1033,2614
7170,1,0,-0.804755687713623,1934,1092,1033,2614
7171,0,0,0.46061819791793823,1934,1092,1033,2615
7172,1,1,0.8456346988677979,1935,1092,1033,2615
7173,0,0,0.5418338775634766,1935,1092,1033,2616
7174,1,1,0.8424488306045532,1936,1092,1033,2616
7175,1,1,0.7786082625389099,1937,1092,1033,2616
7176,1,1,0.8519954681396484,1938,1092,1033,2616
7177,0,0,0.5048120617866516,1938,1092,1033,2617
7178,1,1,0.7742581963539124,1939,1092,1033,2617
7180,1,1,0.7746416330337524,1940,1092,1033,2617
7182,0,0,0.5892592668533325,1940,1092,1033,2618
7183,0,0,0.3272871673107147,1940,1092,1033,2619
7184,0,0,0.3318428099155426,1940,1092,1033,2620
7185,0,0,0.3709811568260193,1940,1092,1033,2621
7186,1,1,0.8514633774757385,1941,1092,1033,2621
7187,0,0,0.6074384450912476,1941,1092,1033,2622
7189,0,0,0.44603231549263,1941,1092,1033,2623
7190,0,0,0.35133278369903564,1941,1092,1033,2624
7191,0,0,0.5066291689872742,1941,1092,1033,2625
7192,0,0,0.5099547505378723,1941,1092,1033,2626
7193,0,0,0.3007044792175293,1941,1092,1033,2627
7194,1,1,0.38996362686157227,1942,1092,1033,2627
7195,1,1,0.24703189730644226,1943,1092,1033,2627
7196,1,1,0.31569522619247437,1944,1092,1033,2627
7197,0,0,0.4666122794151306,1944,1092,1033,2628
7198,1,1,0.17867045104503632,1945,1092,1033,2628
7199,1,1,0.8095399737358093,1946,1092,1033,2628
7200,0,0,0.5402162075042725,1946,1092,1033,2629
7201,0,0,0.44184044003486633,1946,1092,1033,2630
7202,0,0,0.3572242558002472,1946,1092,1033,2631
7203,1,0,-0.591877281665802,1946,1093,1033,2631
7204,1,1,0.8044825792312622,1947,1093,1033,2631
7205,1,1,0.12990322709083557,1948,1093,1033,2631
7206,0,0,0.4164663553237915,1948,1093,1033,2632
7207,1,0,-0.5414810180664062,1948,1094,1033,2632
7208,1,0,-0.488749623298645,1948,1095,1033,2632
7210,1,1,0.8077725172042847,1949,1095,1033,2632
7211,1,1,0.8190460801124573,1950,1095,1033,2632
7212,0,0,0.5463072657585144,1950,1095,1033,2633
7213,0,0,0.5660739541053772,1950,1095,1033,2634
7214,0,0,0.4145541787147522,1950,1095,1033,2635
7216,1,0,-0.533103346824646,1950,1096,1033,2635
7217,1,1,0.12181948870420456,1951,1096,1033,2635
7218,0,0,0.4373554587364197,1951,1096,1033,2636
7219,0,0,0.47853174805641174,1951,1096,1033,2637
7220,1,1,0.4113200604915619,1952,1096,1033,2637
7221,0,0,0.4404820501804352,1952,1096,1033,2638
7223,0,0,0.4043933153152466,1952,1096,1033,2639
7224,0,0,0.1782398223876953,1952,1096,1033,2640
7225,0,0,0.5106062889099121,1952,1096,1033,2641
7227,1,1,0.8307188749313354,1953,1096,1033,2641
7228,1,1,0.8395276665687561,1954,1096,1033,2641
7229,0,0,0.3996884822845459,1954,1096,1033,2642
7230,0,0,0.35226619243621826,1954,1096,1033,2643
7231,0,0,0.8628029227256775,1954,1096,1033,2644
7232,1,1,0.8519142270088196,1955,1096,1033,2644
7233,0,0,0.4379831552505493,1955,1096,1033,2645
7234,0,0,0.4152127802371979,1955,1096,1033,2646
7235,1,1,0.10288727283477783,1956,1096,1033,2646
7236,1,1,0.19067047536373138,1957,1096,1033,2646
7237,0,0,0.5239232778549194,1957,1096,1033,2647
7238,0,0,0.5667545795440674,1957,1096,1033,2648
7239,1,1,0.8535239696502686,1958,1096,1033,2648
7240,1,1,0.2320007085800171,1959,1096,1033,2648
7241,0,0,0.5523054003715515,1959,1096,1033,2649
7242,1,1,0.33575841784477234,1960,1096,1033,2649
7243,0,0,0.3196956217288971,1960,1096,1033,2650
7244,1,1,0.14830496907234192,1961,1096,1033,2650
7245,1,1,0.2434006631374359,1962,1096,1033,2650
7246,0,0,0.40744951367378235,1962,1096,1033,2651
7247,1,1,0.10840578377246857,1963,1096,1033,2651
7248,1,1,0.37153834104537964,1964,1096,1033,2651
7249,0,0,0.3748721778392792,1964,1096,1033,2652
7250,1,1,0.8545234799385071,1965,1096,1033,2652
7251,0,0,0.5934918522834778,1965,1096,1033,2653
7252,1,1,0.35633617639541626,1966,1096,1033,2653
7253,1,1,0.8405128717422485,1967,1096,1033,2653
7254,1,1,0.1545783132314682,1968,1096,1033,2653
7255,1,1,0.1988878846168518,1969,1096,1033,2653
7257,0,0,0.41026484966278076,1969,1096,1033,2654
7258,1,1,0.22584037482738495,1970,1096,1033,2654
7259,1,1,0.14376293122768402,1971,1096,1033,2654
7261,1,1,0.2422470599412918,1972,1096,1033,2654
7262,0,0,0.9261288046836853,1972,1096,1033,2655
7263,0,0,0.3933785855770111,1972,1096,1033,2656
7264,1,1,0.21653252840042114,1973,1096,1033,2656
7265,0,0,0.49285006523132324,1973,1096,1033,2657
7266,0,0,0.1061912328004837,1973,1096,1033,2658
7268,0,0,0.5407056212425232,1973,1096,1033,2659
7269,0,0,0.5014090538024902,1973,1096,1033,2660
7270,1,1,0.2287796288728714,1974,1096,1033,2660
7271,1,1,0.06316433101892471,1975,1096,1033,2660
7272,1,1,0.5890438556671143,1976,1096,1033,2660
7273,0,1,-0.282999187707901,1976,1096,1034,2660
7274,0,0,-0.04748984053730965,1976,1096,1034,2661
7275,1,1,0.20930759608745575,1977,1096,1034,2661
7276,0,0,0.567701518535614,1977,1096,1034,2662
7277,0,0,0.342303603887558,1977,1096,1034,2663
7278,1,1,0.4014255702495575,1978,1096,1034,2663
7279,0,0,0.4896618723869324,1978,1096,1034,2664
7280,1,0,-0.5537571310997009,1978,1097,1034,2664
7281,0,0,0.5006504058837891,1978,1097,1034,2665
7282,0,0,0.45537567138671875,1978,1097,1034,2666
7283,1,1,0.17316016554832458,1979,1097,1034,2666
7284,0,0,0.5614489316940308,1979,1097,1034,2667
7285,0,1,-0.5176827907562256,1979,1097,1035,2667
7286,0,0,0.6008602380752563,1979,1097,1035,2668
7287,0,0,-0.1419476568698883,1979,1097,1035,2669
7288,0,0,0.12481150031089783,1979,1097,1035,2670
7289,1,1,0.6701420545578003,1980,1097,1035,2670
7291,1,1,0.1404293179512024,1981,1097,1035,2670
7292,0,0,0.3743571937084198,1981,1097,1035,2671
7293,1,1,0.46052876114845276,1982,1097,1035,2671
7294,0,0,-0.1615609973669052,1982,1097,1035,2672
7295,1,1,0.20947633683681488,1983,1097,1035,2672
7296,1,0,-0.09468795359134674,1983,1098,1035,2672
7297,0,1,-0.40567126870155334,1983,1098,1036,2672
7299,1,1,-0.03764335438609123,1984,1098,1036,2672
7300,1,1,0.3996570408344269,1985,1098,1036,2672
7301,1,1,0.4533228874206543,1986,1098,1036,2672
7302,1,0,-0.17239077389240265,1986,1099,1036,2672
7303,1,1,-0.04710100591182709,1987,1099,1036,2672
7304,1,1,0.6837224364280701,1988,1099,1036,2672
7305,1,0,-0.12732763588428497,1988,1100,1036,2672
7306,0,0,0.40074580907821655,1988,1100,1036,2673
7307,1,1,0.3856111764907837,1989,1100,1036,2673
7308,0,0,0.10327523946762085,1989,1100,1036,2674
7309,0,1,-0.5253274440765381,1989,1100,1037,2674
7310,1,1,0.8075755834579468,1990,1100,1037,2674
7311,1,1,0.6626831293106079,1991,1100,1037,2674
7312,1,1,0.11585395038127899,1992,1100,1037,2674
7313,1,1,0.14627783000469208,1993,1100,1037,2674
7314,1,1,0.015264740213751793,1994,1100,1037,2674
7315,0,0,0.6034754514694214,1994,1100,1037,2675
7316,1,1,0.673262894153595,1995,1100,1037,2675
7317,1,1,0.5065932869911194,1996,1100,1037,2675
7318,0,0,0.18143300712108612,1996,1100,1037,2676
7319,0,0,0.038409922271966934,1996,1100,1037,2677
7320,0,0,0.040698640048503876,1996,1100,1037,2678
7321,1,1,0.3990910053253174,1997,1100,1037,2678
7322,1,0,-0.1629393994808197,1997,1101,1037,2678
7323,1,1,0.857879638671875,1998,1101,1037,2678
7324,1,1,-0.03932524845004082,1999,1101,1037,2678
7325,1,1,0.13030554354190826,2000,1101,1037,2678
7326,1,1,0.11652377247810364,2001,1101,1037,2678
7327,1,1,0.1798637956380844,2002,1101,1037,2678
7328,0,0,-0.10925658792257309,2002,1101,1037,2679
7329,0,0,0.06970317661762238,2002,1101,1037,2680
7330,0,0,0.191512331366539,2002,1101,1037,2681
7331,0,0,-0.16935715079307556,2002,1101,1037,2682
7332,0,0,0.37170878052711487,2002,1101,1037,2683
7334,0,0,0.08100440353155136,2002,1101,1037,2684
7335,1,1,0.3998062312602997,2003,1101,1037,2684
7336,1,1,0.6655175685882568,2004,1101,1037,2684
7337,1,1,0.5376918911933899,2005,1101,1037,2684
7338,1,1,0.8290333151817322,2006,1101,1037,2684
7339,0,0,0.861680269241333,2006,1101,1037,2685
7340,1,1,0.2030283510684967,2007,1101,1037,2685
7341,1,1,0.4991069734096527,2008,1101,1037,2685
7342,0,0,0.3046889305114746,2008,1101,1037,2686
7343,1,1,0.45638999342918396,2009,1101,1037,2686
7344,1,1,0.511614978313446,2010,1101,1037,2686
7345,0,0,0.1900859922170639,2010,1101,1037,2687
7346,1,1,0.03119693510234356,2011,1101,1037,2687
7347,0,0,0.030033715069293976,2011,1101,1037,2688
7348,0,0,-0.16949978470802307,2011,1101,1037,2689
7349,1,1,0.21116533875465393,2012,1101,1037,2689
7350,1,1,0.41700616478919983,2013,1101,1037,2689
7351,1,1,0.44729581475257874,2014,1101,1037,2689
7353,1,1,0.12673233449459076,2015,1101,1037,2689
7354,0,0,0.06952939182519913,2015,1101,1037,2690
7355,0,0,0.3766595125198364,2015,1101,1037,2691
7356,1,1,0.2559433877468109,2016,1101,1037,2691
7357,1,0,-0.10772021859884262,2016,1102,1037,2691
7358,0,0,-0.01778235100209713,2016,1102,1037,2692
7359,0,0,0.5979838967323303,2016,1102,1037,2693
7360,0,0,0.40626800060272217,2016,1102,1037,2694
7361,1,1,0.834202229976654,2017,1102,1037,2694
7362,0,0,0.09134558588266373,2017,1102,1037,2695
7363,0,0,0.11632478982210159,2017,1102,1037,2696
7364,1,1,0.3756716549396515,2018,1102,1037,2696
7365,1,1,0.18410341441631317,2019,1102,1037,2696
7366,1,1,0.4536108374595642,2020,1102,1037,2696
7367,1,1,0.5162028074264526,2021,1102,1037,2696
7368,0,0,0.004133486654609442,2021,1102,1037,2697
7369,1,1,0.7346523404121399,2022,1102,1037,2697
7370,0,0,0.5971349477767944,2022,1102,1037,2698
7371,1,1,0.7221662402153015,2023,1102,1037,2698
7372,0,0,-0.07749001681804657,2023,1102,1037,2699
7373,0,0,0.6107496023178101,2023,1102,1037,2700
7374,1,1,0.263576477766037,2024,1102,1037,2700
7375,1,1,0.7312263250350952,2025,1102,1037,2700
7376,0,0,0.3908911645412445,2025,1102,1037,2701
7377,1,1,0.5239850282669067,2026,1102,1037,2701
7378,1,1,0.6044229865074158,2027,1102,1037,2701
7379,0,0,0.3047133684158325,2027,1102,1037,2702
7380,1,1,0.7688323855400085,2028,1102,1037,2702
7381,1,1,0.7245287299156189,2029,1102,1037,2702
7382,1,1,0.28753724694252014,2030,1102,1037,2702
7383,0,0,-0.014074184000492096,2030,1102,1037,2703
7384,0,0,-0.1805231124162674,2030,1102,1037,2704
7385,1,1,0.7317717671394348,2031,1102,1037,2704
7386,0,0,-0.0544673390686512,2031,1102,1037,2705
7387,0,0,0.654546856880188,2031,1102,1037,2706
7388,1,1,-0.05451735854148865,2032,1102,1037,2706
7389,1,1,0.2860689163208008,2033,1102,1037,2706
7390,1,1,0.4336477816104889,2034,1102,1037,2706
7391,1,1,0.6157514452934265,2035,1102,1037,2706
7392,1,1,0.6381420493125916,2036,1102,1037,2706
7393,0,0,-0.06531524658203125,2036,1102,1037,2707
