origin_id,origin_name,destination_id,destination_name,number_of_departures,first_departure,last_departure,average_interval_minutes
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581181,Ludon,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581199,Macau,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581710,Parempuyre,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581728,Blanquefort,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87581736,Bruges,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87278259,Mérignac Arlac,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,10:25:00,14:25:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87581199,Macau,4,11:22:00,15:22:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87581710,Parempuyre,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87581728,Blanquefort,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87581736,Bruges,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581181,Ludon,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,11:38:00,15:38:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87581181,Ludon,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87581710,Parempuyre,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87581728,Blanquefort,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87581736,Bruges,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581199,Macau,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,11:31:00,15:31:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,12:26:00,16:26:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87581181,Ludon,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87581199,Macau,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87581710,Parempuyre,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87581728,Blanquefort,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87581736,Bruges,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581538,Caudéran-Mérignac,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,10:35:00,14:35:00,80.0
StopPoint:OCECar TER-87581595,Cenon,StopPoint:OCECar TER-87581850,Bassens,3,09:38:00,18:38:00,270.0
StopPoint:OCECar TER-87581595,Cenon,StopPoint:OCECar TER-87584052,Libourne,3,09:38:00,18:38:00,270.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,11:46:00,15:46:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87581181,Ludon,4,11:14:00,15:14:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87581199,Macau,4,11:14:00,15:14:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,11:46:00,15:46:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87581728,Blanquefort,4,11:46:00,15:46:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87581736,Bruges,4,11:46:00,15:46:00,80.0
StopPoint:OCECar TER-87581710,Parempuyre,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,11:46:00,15:46:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,11:55:00,15:55:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87581181,Ludon,4,11:05:00,15:05:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87581199,Macau,4,11:05:00,15:05:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,11:55:00,15:55:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87581710,Parempuyre,4,11:05:00,15:05:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87581736,Bruges,4,11:55:00,15:55:00,80.0
StopPoint:OCECar TER-87581728,Blanquefort,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,11:55:00,15:55:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,12:05:00,16:05:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87581181,Ludon,4,10:55:00,14:55:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87581199,Macau,4,10:55:00,14:55:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,12:05:00,16:05:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87581710,Parempuyre,4,10:55:00,14:55:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87581728,Blanquefort,4,10:55:00,14:55:00,80.0
StopPoint:OCECar TER-87581736,Bruges,StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,4,12:05:00,16:05:00,80.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87581793,Pessac-Alouette,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582403,Gazinet - Cestas,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582445,Marcheprime,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582478,Biganos Facture,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582601,Le Teich,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582619,Gujan-Mestras,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582635,La Hume,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581751,Pessac,StopPoint:OCECar TER-87582668,Arcachon,6,08:38:00,23:08:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87581751,Pessac,4,09:41:00,22:41:00,260.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582403,Gazinet - Cestas,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582445,Marcheprime,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582478,Biganos Facture,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582601,Le Teich,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582619,Gujan-Mestras,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582635,La Hume,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581793,Pessac-Alouette,StopPoint:OCECar TER-87582668,Arcachon,6,08:49:00,23:19:00,174.0
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582684,Cadaujac,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582700,Beautiran,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582718,Portets,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582726,Arbanats,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582734,Podensac,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582742,Cérons,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581835,Villenave-d'Ornon,StopPoint:OCECar TER-87582775,Langon,9,09:50:00,19:55:00,75.62
StopPoint:OCECar TER-87581850,Bassens,StopPoint:OCECar TER-87581595,Cenon,3,10:48:00,19:48:00,270.0
StopPoint:OCECar TER-87581850,Bassens,StopPoint:OCECar TER-87584052,Libourne,3,09:45:00,18:45:00,270.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87581751,Pessac,4,09:28:00,22:28:00,260.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,09:28:00,22:28:00,260.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582445,Marcheprime,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582478,Biganos Facture,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582601,Le Teich,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582619,Gujan-Mestras,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582635,La Hume,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582403,Gazinet - Cestas,StopPoint:OCECar TER-87582668,Arcachon,6,09:02:00,23:32:00,174.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87581751,Pessac,4,09:08:00,22:08:00,260.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,09:08:00,22:08:00,260.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,09:08:00,22:08:00,260.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582478,Biganos Facture,6,09:20:00,23:50:00,174.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582601,Le Teich,6,09:20:00,23:50:00,174.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582619,Gujan-Mestras,6,09:20:00,23:50:00,174.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582635,La Hume,6,09:20:00,23:50:00,174.0
StopPoint:OCECar TER-87582445,Marcheprime,StopPoint:OCECar TER-87582668,Arcachon,6,09:20:00,23:50:00,174.0
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87581751,Pessac,4,08:53:00,21:53:00,260.0
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,08:53:00,21:53:00,260.0
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,08:53:00,21:53:00,260.0
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582445,Marcheprime,4,08:53:00,21:53:00,260.0
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582601,Le Teich,17,08:55:00,00:04:00,56.81
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582619,Gujan-Mestras,17,08:55:00,00:04:00,56.81
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582635,La Hume,17,08:55:00,00:04:00,56.81
StopPoint:OCECar TER-87582478,Biganos Facture,StopPoint:OCECar TER-87582668,Arcachon,17,08:55:00,00:04:00,56.81
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87581751,Pessac,4,08:41:00,21:41:00,260.0
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,08:41:00,21:41:00,260.0
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,08:41:00,21:41:00,260.0
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582445,Marcheprime,4,08:41:00,21:41:00,260.0
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582478,Biganos Facture,16,07:41:00,21:41:00,56.0
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582619,Gujan-Mestras,17,09:04:00,00:13:00,56.81
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582635,La Hume,17,09:04:00,00:13:00,56.81
StopPoint:OCECar TER-87582601,Le Teich,StopPoint:OCECar TER-87582668,Arcachon,17,09:04:00,00:13:00,56.81
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87581751,Pessac,4,08:30:00,21:30:00,260.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,08:30:00,21:30:00,260.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,08:30:00,21:30:00,260.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582445,Marcheprime,4,08:30:00,21:30:00,260.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582478,Biganos Facture,16,07:30:00,21:30:00,56.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582601,Le Teich,16,07:30:00,21:30:00,56.0
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582635,La Hume,17,09:14:00,00:23:00,56.81
StopPoint:OCECar TER-87582619,Gujan-Mestras,StopPoint:OCECar TER-87582668,Arcachon,17,09:14:00,00:23:00,56.81
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87581751,Pessac,4,08:20:00,21:20:00,260.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,08:20:00,21:20:00,260.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,08:20:00,21:20:00,260.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582445,Marcheprime,4,08:20:00,21:20:00,260.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582478,Biganos Facture,16,07:20:00,21:20:00,56.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582601,Le Teich,16,07:20:00,21:20:00,56.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582619,Gujan-Mestras,16,07:20:00,21:20:00,56.0
StopPoint:OCECar TER-87582635,La Hume,StopPoint:OCECar TER-87582668,Arcachon,17,09:24:00,00:33:00,56.81
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87581751,Pessac,4,08:04:00,21:04:00,260.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87581793,Pessac-Alouette,4,08:04:00,21:04:00,260.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582403,Gazinet - Cestas,4,08:04:00,21:04:00,260.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582445,Marcheprime,4,08:04:00,21:04:00,260.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582478,Biganos Facture,16,07:04:00,21:04:00,56.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582601,Le Teich,16,07:04:00,21:04:00,56.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582619,Gujan-Mestras,16,07:04:00,21:04:00,56.0
StopPoint:OCECar TER-87582668,Arcachon,StopPoint:OCECar TER-87582635,La Hume,16,07:04:00,21:04:00,56.0
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,09:01:00,20:01:00,73.33
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582700,Beautiran,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582718,Portets,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582726,Arbanats,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582734,Podensac,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582742,Cérons,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582684,Cadaujac,StopPoint:OCECar TER-87582775,Langon,9,09:55:00,20:00:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:50:00,19:50:00,73.33
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582684,Cadaujac,10,08:50:00,19:50:00,73.33
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582700,Beautiran,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582718,Portets,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582726,Arbanats,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582734,Podensac,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582742,Cérons,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,StopPoint:OCECar TER-87582775,Langon,9,10:04:00,20:09:00,75.62
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:40:00,19:40:00,73.33
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582684,Cadaujac,10,08:40:00,19:40:00,73.33
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,08:40:00,19:40:00,73.33
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582718,Portets,9,10:14:00,20:19:00,75.62
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582726,Arbanats,9,10:14:00,20:19:00,75.62
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582734,Podensac,9,10:14:00,20:19:00,75.62
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582742,Cérons,9,10:14:00,20:19:00,75.62
StopPoint:OCECar TER-87582700,Beautiran,StopPoint:OCECar TER-87582775,Langon,9,10:14:00,20:19:00,75.62
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:34:00,19:34:00,73.33
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582684,Cadaujac,10,08:34:00,19:34:00,73.33
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,08:34:00,19:34:00,73.33
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582700,Beautiran,10,08:34:00,19:34:00,73.33
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582726,Arbanats,9,10:20:00,20:25:00,75.62
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582734,Podensac,9,10:20:00,20:25:00,75.62
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582742,Cérons,9,10:20:00,20:25:00,75.62
StopPoint:OCECar TER-87582718,Portets,StopPoint:OCECar TER-87582775,Langon,9,10:20:00,20:25:00,75.62
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:28:00,19:28:00,73.33
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582684,Cadaujac,10,08:28:00,19:28:00,73.33
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,08:28:00,19:28:00,73.33
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582700,Beautiran,10,08:28:00,19:28:00,73.33
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582718,Portets,10,08:28:00,19:28:00,73.33
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582734,Podensac,9,10:26:00,20:31:00,75.62
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582742,Cérons,9,10:26:00,20:31:00,75.62
StopPoint:OCECar TER-87582726,Arbanats,StopPoint:OCECar TER-87582775,Langon,9,10:26:00,20:31:00,75.62
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582684,Cadaujac,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582700,Beautiran,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582718,Portets,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582726,Arbanats,10,08:22:00,19:22:00,73.33
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582742,Cérons,9,10:32:00,20:37:00,75.62
StopPoint:OCECar TER-87582734,Podensac,StopPoint:OCECar TER-87582775,Langon,9,10:32:00,20:37:00,75.62
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582684,Cadaujac,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582700,Beautiran,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582718,Portets,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582726,Arbanats,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582734,Podensac,10,08:15:00,19:15:00,73.33
StopPoint:OCECar TER-87582742,Cérons,StopPoint:OCECar TER-87582775,Langon,9,10:39:00,20:44:00,75.62
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87581835,Villenave-d'Ornon,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582684,Cadaujac,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582692,Saint-Médard-d'Eyrans,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582700,Beautiran,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582718,Portets,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582726,Arbanats,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582734,Podensac,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87582775,Langon,StopPoint:OCECar TER-87582742,Cérons,10,07:55:00,18:55:00,73.33
StopPoint:OCECar TER-87584052,Libourne,StopPoint:OCECar TER-87581595,Cenon,3,09:50:00,18:50:00,270.0
StopPoint:OCECar TER-87584052,Libourne,StopPoint:OCECar TER-87581850,Bassens,3,09:50:00,18:50:00,270.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87278259,Mérignac Arlac,4,12:11:00,16:11:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581181,Ludon,4,10:50:00,14:50:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581199,Macau,4,10:50:00,14:50:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581538,Caudéran-Mérignac,4,12:11:00,16:11:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581710,Parempuyre,4,10:50:00,14:50:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581728,Blanquefort,4,10:50:00,14:50:00,80.0
StopPoint:OCECar TER-87738096,Le Bouscat Sainte-Germaine,StopPoint:OCECar TER-87581736,Bruges,4,10:50:00,14:50:00,80.0
StopPoint:OCECar TER-87748350,Talence-Médoquine,StopPoint:OCECar TER-87581751,Pessac,1,22:55:00,22:55:00,0.0
