route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,3230,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260801,8540,0.0,26351,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7203,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260809,8540,0.0,26352,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,6416,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260725,8540,0.0,26353,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,2665,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1802:20260513,8540,0.0,26354,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7204,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1802:20260530,8540,0.0,26355,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,473,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1802:20260502,8540,0.0,26356,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,276,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1802:20260526,8540,0.0,26357,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,358,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1759:20260327,8540,0.0,26358,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7205,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260702,8540,0.0,26359,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7206,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260703,8540,0.0,26360,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,746,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260412,8540,0.0,26361,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,96,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260404,8540,0.0,26362,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7207,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1802:20260605,8540,0.0,26363,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7208,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260828,8540,0.0,26364,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7209,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260823,8540,0.0,26365,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1260,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260829,8540,0.0,26366,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7210,OCESN8540F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1756:20260718,8540,0.0,26367,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,378,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1956:20260329,8542,0.0,26526,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,158,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87581009:87391003:2:1955:20260524,8542,0.0,26527,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,3709,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1955:20260419,8542,0.0,26528,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7230,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1955:20260628,8542,0.0,26529,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7231,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1956:20260829,8542,0.0,26530,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7232,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1956:20260827,8542,0.0,26531,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7233,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1956:20260828,8542,0.0,26532,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7234,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1956:20260823,8542,0.0,26533,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,293,OCESN8542F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:1955:20260517,8542,0.0,26534,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,2137,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260326,8544,0.0,26863,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,17,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87581009:87391003:3:2103:20260508,8544,0.0,26864,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7230,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260628,8544,0.0,26865,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7251,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260627,8544,0.0,26866,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7252,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260703,8544,0.0,26867,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,50,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87581009:87391003:3:2103:20260515,8544,0.0,26868,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7066,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2106:20260517,8544,0.0,26869,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,158,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87581009:87391003:3:1959:20260524,8544,0.0,26870,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,97,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2148:20260514,8544,0.0,26871,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,115,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2105:20260503,8544,0.0,26872,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7253,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260827,8544,0.0,26873,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7254,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260814,8544,0.0,26874,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,5080,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260829,8544,0.0,26875,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,6973,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260526,8544,0.0,26876,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7255,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2106:20260513,8544,0.0,26877,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,350,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260512,8544,0.0,26878,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7256,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260824,8544,0.0,26879,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7257,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2100:20260618,8544,0.0,26880,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,424,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260823,8544,0.0,26881,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,631,OCESN8544F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:8:2103:20260828,8544,0.0,26882,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,4644,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260328,8547,1.0,27040,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,50,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1713:20260515,8547,1.0,27041,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,97,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260514,8547,1.0,27042,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,205,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1704:20260516,8547,1.0,27043,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,351,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260513,8547,1.0,27044,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,405,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1617:20260509,8547,1.0,27045,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,107,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260417,8547,1.0,27046,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7280,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260522,8547,1.0,27047,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7281,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260411,8547,1.0,27048,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,734,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260418,8547,1.0,27049,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,3979,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260626,8547,1.0,27050,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,317,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260703,8547,1.0,27051,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,226,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260502,8547,1.0,27052,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,366,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260424,8547,1.0,27053,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,139,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260425,8547,1.0,27054,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7282,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260828,8547,1.0,27055,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7283,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260829,8547,1.0,27056,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7284,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260822,8547,1.0,27057,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1145,OCESN8547F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:1851:20260706,8547,1.0,27058,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,2093,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260328,8549,1.0,27221,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7293,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260701,8549,1.0,27222,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7294,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260620,8549,1.0,27223,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,158,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1813:20260524,8549,1.0,27224,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,605,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260627,8549,1.0,27225,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,377,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260628,8549,1.0,27226,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,92,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260523,8549,1.0,27227,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,176,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260525,8549,1.0,27228,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1718,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260828,8549,1.0,27229,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,416,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260731,8549,1.0,27230,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7295,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260424,8549,1.0,27231,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,378,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260329,8549,1.0,27232,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,140,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260405,8549,1.0,27233,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,116,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260406,8549,1.0,27234,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7296,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260517,8549,1.0,27235,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,473,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260502,8549,1.0,27236,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,97,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2134:20260514,8549,1.0,27237,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,75,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260714,8549,1.0,27238,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,381,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260606,8549,1.0,27239,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,130,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260419,8549,1.0,27240,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,405,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1818:20260509,8549,1.0,27241,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7297,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260626,8549,1.0,27242,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,317,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260703,8549,1.0,27243,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7298,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260510,8549,1.0,27244,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,94,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260501,8549,1.0,27245,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7169,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260730,8549,1.0,27246,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,59,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260705,8549,1.0,27247,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,96,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2048:20260404,8549,1.0,27248,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,329,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:3:1842:20260516,8549,1.0,27249,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7299,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260827,8549,1.0,27250,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,326,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260816,8549,1.0,27251,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7300,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260702,8549,1.0,27252,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,351,OCESN8549F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2048:20260513,8549,1.0,27253,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,2056,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260327,8551,1.0,27300,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,158,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87581009:2:2047:20260524,8551,1.0,27301,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,378,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260329,8551,1.0,27302,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,534,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260522,8551,1.0,27303,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,832,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260521,8551,1.0,27304,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,6330,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260417,8551,1.0,27305,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7302,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260419,8551,1.0,27306,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7303,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260415,8551,1.0,27307,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1991,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260410,8551,1.0,27308,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,351,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2321:20260513,8551,1.0,27309,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7098,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2321:20260517,8551,1.0,27310,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,2137,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260326,8551,1.0,27311,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7304,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260520,8551,1.0,27312,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7305,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260731,8551,1.0,27313,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7306,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260730,8551,1.0,27314,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7307,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260827,8551,1.0,27315,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7308,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2323:20260828,8551,1.0,27316,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,6529,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2321:20260512,8551,1.0,27317,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,366,OCESN8551F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2321:20260424,8551,1.0,27318,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,3,OCESN8552F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:2131:20260713,8552,0.0,27323,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,328,OCESN8552F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:2206:20260829,8552,0.0,27324,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,5094,OCESN8552F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87677005:87391003:7:2206:20260725,8552,0.0,27325,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,7320,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260703,8553,1.0,27424,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,534,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260522,8553,1.0,27425,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,6330,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260417,8553,1.0,27426,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,351,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2452:20260513,8553,1.0,27427,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1718,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260828,8553,1.0,27428,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,416,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260731,8553,1.0,27429,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,1991,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:8:2452:20260410,8553,1.0,27430,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,366,OCESN8553F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2452:20260424,8553,1.0,27431,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,59,OCESN8555F1187_F:OUI:FR:Line::75E9980B-E8DF-4696-8E87-123692055B00::87391003:87677005:7:2009:20260705,8555,1.0,27575,
