trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:05:00,12:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:10:00,12:11:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:14:00,12:15:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:18:00,12:19:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:22:00,12:23:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:27:00,12:28:00,StopPoint:OCETrain TER-87584714,17,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:21:1248:20260327,12:35:00,12:36:00,StopPoint:OCETrain TER-87584052,18,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:31:00,11:32:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:42:00,11:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:46:00,11:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:49:00,11:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:52:00,11:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,11:58:00,12:01:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,12:04:00,12:05:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,12:16:00,12:17:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,12:20:00,12:21:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,12:24:00,12:25:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1250:20260513,12:37:00,12:38:00,StopPoint:OCETrain TER-87584052,16,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:33:00,11:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:42:00,11:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:46:00,11:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:49:00,11:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:52:00,11:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,11:58:00,12:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:05:00,12:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:14:00,12:15:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:18:00,12:19:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:22:00,12:23:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:27:00,12:28:00,StopPoint:OCETrain TER-87584714,16,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:19:1246:20260828,12:33:00,12:34:00,StopPoint:OCETrain TER-87584052,17,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:33:00,11:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:42:00,11:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:46:00,11:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:49:00,11:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:52:00,11:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,11:58:00,12:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:05:00,12:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:10:00,12:11:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:14:00,12:15:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:18:00,12:19:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:22:00,12:23:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:27:00,12:28:00,StopPoint:OCETrain TER-87584714,17,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584516:20:1246:20260831,12:33:00,12:34:00,StopPoint:OCETrain TER-87584052,18,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:27:00,11:28:00,StopPoint:OCETrain TER-87582445,1,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:39:00,11:40:00,StopPoint:OCETrain TER-87582403,2,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:43:00,11:44:00,StopPoint:OCETrain TER-87581793,3,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:46:00,11:47:00,StopPoint:OCETrain TER-87581751,4,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:52:00,11:53:00,StopPoint:OCETrain TER-87748350,5,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,11:58:00,12:02:00,StopPoint:OCETrain TER-87581009,6,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:05:00,12:06:00,StopPoint:OCETrain TER-87581595,7,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:10:00,12:11:00,StopPoint:OCETrain TER-87581850,8,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:14:00,12:15:00,StopPoint:OCETrain TER-87584755,9,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:18:00,12:19:00,StopPoint:OCETrain TER-87584730,10,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:22:00,12:23:00,StopPoint:OCETrain TER-87584722,11,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:27:00,12:28:00,StopPoint:OCETrain TER-87584714,12,,0,0,
OCESN866224F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582478:87584516:15:1248:20260320,12:35:00,12:36:00,StopPoint:OCETrain TER-87584052,13,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:34:00,10:35:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:38:00,10:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:43:00,10:44:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:52:00,10:53:00,StopPoint:OCETrain TER-87581595,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1057:20260524,10:57:00,10:57:00,StopPoint:OCETrain TER-87581009,5,,1,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:03:00,11:03:00,StopPoint:OCETrain TER-87581009,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:06:00,11:07:00,StopPoint:OCETrain TER-87748350,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:13:00,11:14:00,StopPoint:OCETrain TER-87581793,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:17:00,11:18:00,StopPoint:OCETrain TER-87582403,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1155:20260531,11:26:00,11:27:00,StopPoint:OCETrain TER-87582445,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:34:00,10:35:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:38:00,10:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:43:00,10:44:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:52:00,10:53:00,StopPoint:OCETrain TER-87581595,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,10:57:00,11:03:00,StopPoint:OCETrain TER-87581009,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,11:06:00,11:07:00,StopPoint:OCETrain TER-87748350,6,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,7,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,11:13:00,11:14:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,11:17:00,11:18:00,StopPoint:OCETrain TER-87582403,9,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260522,11:28:00,11:29:00,StopPoint:OCETrain TER-87582445,10,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:29:00,10:30:00,StopPoint:OCETrain TER-87584714,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:36:00,10:37:00,StopPoint:OCETrain TER-87584722,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:40:00,10:41:00,StopPoint:OCETrain TER-87584730,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:45:00,10:46:00,StopPoint:OCETrain TER-87584755,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:49:00,10:50:00,StopPoint:OCETrain TER-87581850,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:54:00,10:55:00,StopPoint:OCETrain TER-87581595,6,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,10:59:00,11:03:00,StopPoint:OCETrain TER-87581009,7,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,11:07:00,11:08:00,StopPoint:OCETrain TER-87748350,8,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,11:14:00,11:15:00,StopPoint:OCETrain TER-87581793,10,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,11:18:00,11:19:00,StopPoint:OCETrain TER-87582403,11,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:19:1201:20260329,11:30:00,11:31:00,StopPoint:OCETrain TER-87582445,12,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1100:20260517,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1100:20260517,10:36:00,10:36:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1100:20260517,10:39:00,10:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1100:20260517,10:55:00,10:56:00,StopPoint:OCETrain TER-87581595,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1100:20260517,11:00:00,11:00:00,StopPoint:OCETrain TER-87581009,4,,1,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,10:36:00,10:36:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,10:39:00,10:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,10:43:00,10:44:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,10:55:00,10:56:00,StopPoint:OCETrain TER-87581595,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:00:00,11:03:00,StopPoint:OCETrain TER-87581009,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:06:00,11:07:00,StopPoint:OCETrain TER-87748350,6,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,7,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:13:00,11:14:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:17:00,11:18:00,StopPoint:OCETrain TER-87582403,9,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:17:1157:20260513,11:28:00,11:29:00,StopPoint:OCETrain TER-87582445,10,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:36:00,10:36:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:39:00,10:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:43:00,10:44:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:47:00,10:48:00,StopPoint:OCETrain TER-87581850,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,10:55:00,10:56:00,StopPoint:OCETrain TER-87581595,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:00:00,11:03:00,StopPoint:OCETrain TER-87581009,6,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:06:00,11:07:00,StopPoint:OCETrain TER-87748350,7,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,8,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:13:00,11:14:00,StopPoint:OCETrain TER-87581793,9,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:17:00,11:18:00,StopPoint:OCETrain TER-87582403,10,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260426,11:28:00,11:29:00,StopPoint:OCETrain TER-87582445,11,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:36:00,10:37:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:40:00,10:41:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:45:00,10:46:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:49:00,10:50:00,StopPoint:OCETrain TER-87581850,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:54:00,10:55:00,StopPoint:OCETrain TER-87581595,5,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,10:59:00,11:03:00,StopPoint:OCETrain TER-87581009,6,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,11:06:00,11:07:00,StopPoint:OCETrain TER-87748350,7,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,11:10:00,11:11:00,StopPoint:OCETrain TER-87581751,8,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,11:13:00,11:14:00,StopPoint:OCETrain TER-87581793,9,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,11:17:00,11:18:00,StopPoint:OCETrain TER-87582403,10,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260417,11:28:00,11:29:00,StopPoint:OCETrain TER-87582445,11,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:24:00,10:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:36:00,10:37:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:40:00,10:41:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:45:00,10:46:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:49:00,10:50:00,StopPoint:OCETrain TER-87581850,4,,0,0,
OCESN866225F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87582668:18:1157:20260419,10:54:00,10:55:00,StopPoint:OCETrain TER-87581595,5,,0,0,
