parking_id,timestamp,nb_libre,nb_total,ouvert
333,2026-04-22T13:24:18.226949,0,0,1
273,2026-04-22T13:24:18.226949,202,220,1
450,2026-04-22T13:24:18.226949,0,0,1
229,2026-04-22T13:24:18.226949,243,842,1
235,2026-04-22T13:24:18.226949,0,279,1
237,2026-04-22T13:24:18.226949,41,79,1
240,2026-04-22T13:24:18.226949,194,234,1
241,2026-04-22T13:24:18.226949,0,0,1
723,2026-04-22T13:24:18.226949,75,105,1
1613,2026-04-22T13:24:18.226949,0,0,1
1575,2026-04-22T13:24:18.226949,0,103,1
1983,2026-04-22T13:24:18.226949,99,103,1
2053,2026-04-22T13:24:18.226949,0,0,1
1773,2026-04-22T13:24:18.226949,288,400,1
1856,2026-04-22T13:24:18.226949,0,0,1
245,2026-04-22T13:40:19.507193,242,540,1
464,2026-04-22T13:40:19.507193,0,0,1
255,2026-04-22T13:40:19.507193,179,200,1
643,2026-04-22T13:40:19.507193,867,930,1
211,2026-04-22T13:40:19.507193,89,242,1
212,2026-04-22T13:40:19.507193,193,193,0
214,2026-04-22T13:40:19.507193,62,206,1
221,2026-04-22T13:40:19.507193,108,399,1
223,2026-04-22T13:40:19.507193,0,270,1
224,2026-04-22T13:40:19.507193,225,338,1
225,2026-04-22T13:40:19.507193,98,361,1
226,2026-04-22T13:40:19.507193,164,415,1
252,2026-04-22T13:40:19.507193,0,0,1
253,2026-04-22T13:40:19.507193,0,767,1
254,2026-04-22T13:40:19.507193,0,0,1
262,2026-04-22T13:40:19.507193,117,204,1
269,2026-04-22T13:40:19.507193,392,393,0
270,2026-04-22T13:40:19.507193,247,396,1
272,2026-04-22T13:40:19.507193,0,0,1
278,2026-04-22T13:40:19.507193,148,148,1
280,2026-04-22T13:40:19.507193,0,0,1
231,2026-04-22T13:40:19.507193,298,550,1
232,2026-04-22T13:40:19.507193,0,0,1
233,2026-04-22T13:40:19.507193,88,415,1
234,2026-04-22T13:40:19.507193,6,120,1
235,2026-04-22T13:40:19.507193,1,279,1
237,2026-04-22T13:40:19.507193,42,79,1
239,2026-04-22T13:40:19.507193,201,566,1
240,2026-04-22T13:40:19.507193,193,234,1
243,2026-04-22T13:40:19.507193,0,0,1
663,2026-04-22T13:40:19.507193,163,250,1
773,2026-04-22T13:40:19.507193,177,300,1
783,2026-04-22T13:40:19.507193,46,46,1
1663,2026-04-22T13:40:19.507193,0,0,1
2123,2026-04-22T13:40:19.507193,0,0,1
248,2026-04-22T13:40:19.507193,0,0,1
623,2026-04-22T13:40:19.507193,507,620,1
624,2026-04-22T13:40:19.507193,91,250,1
213,2026-04-22T13:40:19.507193,230,400,1
216,2026-04-22T13:40:19.507193,214,466,1
219,2026-04-22T13:40:19.507193,70,70,0
220,2026-04-22T13:40:19.507193,726,1230,1
222,2026-04-22T13:40:19.507193,0,346,1
251,2026-04-22T13:40:19.507193,0,0,1
256,2026-04-22T13:40:19.507193,103,366,1
257,2026-04-22T13:40:19.507193,27,137,1
258,2026-04-22T13:40:19.507193,14,80,1
259,2026-04-22T13:40:19.507193,57,57,1
260,2026-04-22T13:40:19.507193,52,52,1
263,2026-04-22T13:40:19.507193,104,151,1
264,2026-04-22T13:40:19.507193,64,149,1
267,2026-04-22T13:40:19.507193,0,0,1
274,2026-04-22T13:40:19.507193,0,0,1
276,2026-04-22T13:40:19.507193,167,168,0
277,2026-04-22T13:40:19.507193,19,218,1
279,2026-04-22T13:40:19.507193,590,590,1
321,2026-04-22T13:40:19.507193,126,146,1
238,2026-04-22T13:40:19.507193,30,92,1
242,2026-04-22T13:40:19.507193,0,0,1
743,2026-04-22T13:40:19.507193,142,274,1
218,2026-04-22T13:40:19.507193,145,399,1
1983,2026-04-22T13:40:19.507193,99,103,1
2003,2026-04-22T13:40:19.507193,0,0,1
2143,2026-04-22T13:40:19.507193,0,0,0
2113,2026-04-22T13:40:19.507193,0,0,1
244,2026-04-22T13:40:19.507193,45,211,1
246,2026-04-22T13:40:19.507193,246,379,1
247,2026-04-22T13:40:19.507193,0,323,1
503,2026-04-22T13:40:19.507193,0,600,1
593,2026-04-22T13:40:19.507193,639,787,1
603,2026-04-22T13:40:19.507193,0,0,1
215,2026-04-22T13:40:19.507193,215,634,1
217,2026-04-22T13:40:19.507193,613,950,1
227,2026-04-22T13:40:19.507193,1025,1300,1
228,2026-04-22T13:40:19.507193,83,400,1
250,2026-04-22T13:40:19.507193,0,0,1
261,2026-04-22T13:40:19.507193,946,962,1
265,2026-04-22T13:40:19.507193,79,600,1
268,2026-04-22T13:40:19.507193,0,0,1
271,2026-04-22T13:40:19.507193,0,0,1
275,2026-04-22T13:40:19.507193,243,400,1
331,2026-04-22T13:40:19.507193,174,225,1
333,2026-04-22T13:40:19.507193,0,0,1
273,2026-04-22T13:40:19.507193,202,220,1
451,2026-04-22T13:40:19.507193,175,399,1
450,2026-04-22T13:40:19.507193,0,0,1
229,2026-04-22T13:40:19.507193,244,842,1
230,2026-04-22T13:40:19.507193,175,410,1
241,2026-04-22T13:40:19.507193,0,0,1
723,2026-04-22T13:40:19.507193,75,105,1
1613,2026-04-22T13:40:19.507193,0,0,1
266,2026-04-22T13:40:19.507193,193,285,1
1575,2026-04-22T13:40:19.507193,0,103,1
1583,2026-04-22T13:40:19.507193,325,639,1
2053,2026-04-22T13:40:19.507193,0,0,1
1773,2026-04-22T13:40:19.507193,288,400,1
1856,2026-04-22T13:40:19.507193,0,0,1
1753,2026-04-22T13:40:19.507193,180,396,1
245,2026-04-22T13:54:01.419153,235,540,1
464,2026-04-22T13:54:01.419153,0,0,1
593,2026-04-22T13:54:01.419153,633,787,1
643,2026-04-22T13:54:01.419153,867,930,1
211,2026-04-22T13:54:01.419153,88,242,1
214,2026-04-22T13:54:01.419153,59,206,1
219,2026-04-22T13:54:01.419153,70,70,0
223,2026-04-22T13:54:01.419153,0,270,1
224,2026-04-22T13:54:01.419153,225,338,1
252,2026-04-22T13:54:01.419153,0,0,1
253,2026-04-22T13:54:01.419153,0,767,1
254,2026-04-22T13:54:01.419153,0,0,1
256,2026-04-22T13:54:01.419153,106,366,1
261,2026-04-22T13:54:01.419153,950,962,1
262,2026-04-22T13:54:01.419153,117,204,1
263,2026-04-22T13:54:01.419153,103,151,1
265,2026-04-22T13:54:01.419153,81,600,1
272,2026-04-22T13:54:01.419153,0,0,1
275,2026-04-22T13:54:01.419153,246,400,1
280,2026-04-22T13:54:01.419153,0,0,1
273,2026-04-22T13:54:01.419153,202,220,1
229,2026-04-22T13:54:01.419153,246,842,1
232,2026-04-22T13:54:01.419153,0,0,1
237,2026-04-22T13:54:01.419153,35,79,1
238,2026-04-22T13:54:01.419153,26,92,1
239,2026-04-22T13:54:01.419153,198,566,1
240,2026-04-22T13:54:01.419153,195,234,1
243,2026-04-22T13:54:01.419153,0,0,1
218,2026-04-22T13:54:01.419153,148,399,1
773,2026-04-22T13:54:01.419153,177,300,1
783,2026-04-22T13:54:01.419153,46,46,1
266,2026-04-22T13:54:01.419153,195,285,1
1583,2026-04-22T13:54:01.419153,322,639,1
1663,2026-04-22T13:54:01.419153,0,0,1
2123,2026-04-22T13:54:01.419153,0,0,1
244,2026-04-22T13:54:01.419153,46,211,1
246,2026-04-22T13:54:01.419153,250,379,1
248,2026-04-22T13:54:01.419153,0,0,1
220,2026-04-22T13:54:01.419153,720,1230,1
221,2026-04-22T13:54:01.419153,111,399,1
251,2026-04-22T13:54:01.419153,0,0,1
257,2026-04-22T13:54:01.419153,29,137,1
260,2026-04-22T13:54:01.419153,52,52,1
267,2026-04-22T13:54:01.419153,0,0,1
269,2026-04-22T13:54:01.419153,392,393,0
270,2026-04-22T13:54:01.419153,246,396,1
274,2026-04-22T13:54:01.419153,0,0,1
276,2026-04-22T13:54:01.419153,167,168,0
278,2026-04-22T13:54:01.419153,148,148,1
279,2026-04-22T13:54:01.419153,590,590,1
321,2026-04-22T13:54:01.419153,126,146,1
230,2026-04-22T13:54:01.419153,175,410,1
231,2026-04-22T13:54:01.419153,305,550,1
233,2026-04-22T13:54:01.419153,80,415,1
234,2026-04-22T13:54:01.419153,0,120,1
242,2026-04-22T13:54:01.419153,0,0,1
743,2026-04-22T13:54:01.419153,142,274,1
2003,2026-04-22T13:54:01.419153,0,0,1
2143,2026-04-22T13:54:01.419153,0,0,0
2113,2026-04-22T13:54:01.419153,0,0,1
247,2026-04-22T13:54:01.419153,0,323,1
503,2026-04-22T13:54:01.419153,0,600,1
255,2026-04-22T13:54:01.419153,179,200,1
603,2026-04-22T13:54:01.419153,0,0,1
623,2026-04-22T13:54:01.419153,504,620,1
624,2026-04-22T13:54:01.419153,89,250,1
212,2026-04-22T13:54:01.419153,193,193,0
213,2026-04-22T13:54:01.419153,294,300,1
215,2026-04-22T13:54:01.419153,213,634,1
216,2026-04-22T13:54:01.419153,217,466,1
217,2026-04-22T13:54:01.419153,613,950,1
222,2026-04-22T13:54:01.419153,0,346,1
225,2026-04-22T13:54:01.419153,101,361,1
226,2026-04-22T13:54:01.419153,167,415,1
227,2026-04-22T13:54:01.419153,1025,1300,1
228,2026-04-22T13:54:01.419153,83,400,1
250,2026-04-22T13:54:01.419153,0,0,1
258,2026-04-22T13:54:01.419153,15,80,1
259,2026-04-22T13:54:01.419153,57,57,1
264,2026-04-22T13:54:01.419153,64,149,1
268,2026-04-22T13:54:01.419153,0,0,1
271,2026-04-22T13:54:01.419153,0,0,1
277,2026-04-22T13:54:01.419153,17,218,1
331,2026-04-22T13:54:01.419153,174,225,1
333,2026-04-22T13:54:01.419153,0,0,1
451,2026-04-22T13:54:01.419153,174,399,1
450,2026-04-22T13:54:01.419153,0,0,1
235,2026-04-22T13:54:01.419153,3,279,1
241,2026-04-22T13:54:01.419153,0,0,1
723,2026-04-22T13:54:01.419153,75,105,1
663,2026-04-22T13:54:01.419153,166,250,1
1613,2026-04-22T13:54:01.419153,0,0,1
1575,2026-04-22T13:54:01.419153,0,103,1
1983,2026-04-22T13:54:01.419153,99,103,1
2053,2026-04-22T13:54:01.419153,0,0,1
1773,2026-04-22T13:54:01.419153,288,400,1
1856,2026-04-22T13:54:01.419153,0,0,1
1753,2026-04-22T13:54:01.419153,179,396,1
245,2026-04-22T13:54:07.205182,235,540,1
464,2026-04-22T13:54:07.205182,0,0,1
593,2026-04-22T13:54:07.205182,633,787,1
643,2026-04-22T13:54:07.205182,867,930,1
211,2026-04-22T13:54:07.205182,88,242,1
214,2026-04-22T13:54:07.205182,59,206,1
219,2026-04-22T13:54:07.205182,70,70,0
223,2026-04-22T13:54:07.205182,0,270,1
224,2026-04-22T13:54:07.205182,225,338,1
252,2026-04-22T13:54:07.205182,0,0,1
253,2026-04-22T13:54:07.205182,0,767,1
254,2026-04-22T13:54:07.205182,0,0,1
256,2026-04-22T13:54:07.205182,106,366,1
261,2026-04-22T13:54:07.205182,950,962,1
262,2026-04-22T13:54:07.205182,117,204,1
263,2026-04-22T13:54:07.205182,103,151,1
265,2026-04-22T13:54:07.205182,81,600,1
272,2026-04-22T13:54:07.205182,0,0,1
275,2026-04-22T13:54:07.205182,246,400,1
280,2026-04-22T13:54:07.205182,0,0,1
273,2026-04-22T13:54:07.205182,202,220,1
229,2026-04-22T13:54:07.205182,246,842,1
232,2026-04-22T13:54:07.205182,0,0,1
237,2026-04-22T13:54:07.205182,35,79,1
238,2026-04-22T13:54:07.205182,26,92,1
239,2026-04-22T13:54:07.205182,198,566,1
240,2026-04-22T13:54:07.205182,195,234,1
243,2026-04-22T13:54:07.205182,0,0,1
218,2026-04-22T13:54:07.205182,148,399,1
773,2026-04-22T13:54:07.205182,177,300,1
783,2026-04-22T13:54:07.205182,46,46,1
266,2026-04-22T13:54:07.205182,195,285,1
1583,2026-04-22T13:54:07.205182,322,639,1
1663,2026-04-22T13:54:07.205182,0,0,1
2123,2026-04-22T13:54:07.205182,0,0,1
244,2026-04-22T13:54:07.205182,46,211,1
246,2026-04-22T13:54:07.205182,250,379,1
248,2026-04-22T13:54:07.205182,0,0,1
220,2026-04-22T13:54:07.205182,720,1230,1
221,2026-04-22T13:54:07.205182,111,399,1
251,2026-04-22T13:54:07.205182,0,0,1
257,2026-04-22T13:54:07.205182,29,137,1
260,2026-04-22T13:54:07.205182,52,52,1
267,2026-04-22T13:54:07.205182,0,0,1
269,2026-04-22T13:54:07.205182,392,393,0
270,2026-04-22T13:54:07.205182,246,396,1
274,2026-04-22T13:54:07.205182,0,0,1
276,2026-04-22T13:54:07.205182,167,168,0
278,2026-04-22T13:54:07.205182,148,148,1
279,2026-04-22T13:54:07.205182,590,590,1
321,2026-04-22T13:54:07.205182,126,146,1
230,2026-04-22T13:54:07.205182,175,410,1
231,2026-04-22T13:54:07.205182,305,550,1
233,2026-04-22T13:54:07.205182,80,415,1
234,2026-04-22T13:54:07.205182,0,120,1
242,2026-04-22T13:54:07.205182,0,0,1
743,2026-04-22T13:54:07.205182,142,274,1
2003,2026-04-22T13:54:07.205182,0,0,1
2143,2026-04-22T13:54:07.205182,0,0,0
2113,2026-04-22T13:54:07.205182,0,0,1
247,2026-04-22T13:54:07.205182,0,323,1
503,2026-04-22T13:54:07.205182,0,600,1
255,2026-04-22T13:54:07.205182,179,200,1
603,2026-04-22T13:54:07.205182,0,0,1
623,2026-04-22T13:54:07.205182,504,620,1
624,2026-04-22T13:54:07.205182,89,250,1
212,2026-04-22T13:54:07.205182,193,193,0
213,2026-04-22T13:54:07.205182,294,300,1
215,2026-04-22T13:54:07.205182,213,634,1
216,2026-04-22T13:54:07.205182,217,466,1
217,2026-04-22T13:54:07.205182,613,950,1
222,2026-04-22T13:54:07.205182,0,346,1
225,2026-04-22T13:54:07.205182,101,361,1
226,2026-04-22T13:54:07.205182,167,415,1
227,2026-04-22T13:54:07.205182,1025,1300,1
228,2026-04-22T13:54:07.205182,83,400,1
250,2026-04-22T13:54:07.205182,0,0,1
258,2026-04-22T13:54:07.205182,15,80,1
259,2026-04-22T13:54:07.205182,57,57,1
264,2026-04-22T13:54:07.205182,64,149,1
268,2026-04-22T13:54:07.205182,0,0,1
271,2026-04-22T13:54:07.205182,0,0,1
277,2026-04-22T13:54:07.205182,17,218,1
331,2026-04-22T13:54:07.205182,174,225,1
333,2026-04-22T13:54:07.205182,0,0,1
451,2026-04-22T13:54:07.205182,174,399,1
450,2026-04-22T13:54:07.205182,0,0,1
235,2026-04-22T13:54:07.205182,3,279,1
241,2026-04-22T13:54:07.205182,0,0,1
723,2026-04-22T13:54:07.205182,75,105,1
663,2026-04-22T13:54:07.205182,166,250,1
1613,2026-04-22T13:54:07.205182,0,0,1
1575,2026-04-22T13:54:07.205182,0,103,1
1983,2026-04-22T13:54:07.205182,99,103,1
2053,2026-04-22T13:54:07.205182,0,0,1
1773,2026-04-22T13:54:07.205182,288,400,1
1856,2026-04-22T13:54:07.205182,0,0,1
1753,2026-04-22T13:54:07.205182,179,396,1
245,2026-04-22T13:54:12.295332,235,540,1
464,2026-04-22T13:54:12.295332,0,0,1
593,2026-04-22T13:54:12.295332,633,787,1
643,2026-04-22T13:54:12.295332,867,930,1
211,2026-04-22T13:54:12.295332,88,242,1
214,2026-04-22T13:54:12.295332,59,206,1
219,2026-04-22T13:54:12.295332,70,70,0
223,2026-04-22T13:54:12.295332,0,270,1
224,2026-04-22T13:54:12.295332,225,338,1
252,2026-04-22T13:54:12.295332,0,0,1
253,2026-04-22T13:54:12.295332,0,767,1
254,2026-04-22T13:54:12.295332,0,0,1
256,2026-04-22T13:54:12.295332,106,366,1
261,2026-04-22T13:54:12.295332,950,962,1
262,2026-04-22T13:54:12.295332,117,204,1
263,2026-04-22T13:54:12.295332,103,151,1
265,2026-04-22T13:54:12.295332,81,600,1
272,2026-04-22T13:54:12.295332,0,0,1
275,2026-04-22T13:54:12.295332,246,400,1
280,2026-04-22T13:54:12.295332,0,0,1
273,2026-04-22T13:54:12.295332,202,220,1
229,2026-04-22T13:54:12.295332,246,842,1
232,2026-04-22T13:54:12.295332,0,0,1
237,2026-04-22T13:54:12.295332,35,79,1
238,2026-04-22T13:54:12.295332,26,92,1
239,2026-04-22T13:54:12.295332,198,566,1
240,2026-04-22T13:54:12.295332,195,234,1
243,2026-04-22T13:54:12.295332,0,0,1
218,2026-04-22T13:54:12.295332,148,399,1
773,2026-04-22T13:54:12.295332,177,300,1
783,2026-04-22T13:54:12.295332,46,46,1
266,2026-04-22T13:54:12.295332,195,285,1
1583,2026-04-22T13:54:12.295332,322,639,1
1663,2026-04-22T13:54:12.295332,0,0,1
2123,2026-04-22T13:54:12.295332,0,0,1
244,2026-04-22T13:54:12.295332,46,211,1
246,2026-04-22T13:54:12.295332,250,379,1
248,2026-04-22T13:54:12.295332,0,0,1
220,2026-04-22T13:54:12.295332,720,1230,1
221,2026-04-22T13:54:12.295332,111,399,1
251,2026-04-22T13:54:12.295332,0,0,1
257,2026-04-22T13:54:12.295332,29,137,1
260,2026-04-22T13:54:12.295332,52,52,1
267,2026-04-22T13:54:12.295332,0,0,1
269,2026-04-22T13:54:12.295332,392,393,0
270,2026-04-22T13:54:12.295332,246,396,1
274,2026-04-22T13:54:12.295332,0,0,1
276,2026-04-22T13:54:12.295332,167,168,0
278,2026-04-22T13:54:12.295332,148,148,1
279,2026-04-22T13:54:12.295332,590,590,1
321,2026-04-22T13:54:12.295332,126,146,1
230,2026-04-22T13:54:12.295332,175,410,1
231,2026-04-22T13:54:12.295332,305,550,1
233,2026-04-22T13:54:12.295332,80,415,1
234,2026-04-22T13:54:12.295332,0,120,1
242,2026-04-22T13:54:12.295332,0,0,1
743,2026-04-22T13:54:12.295332,142,274,1
2003,2026-04-22T13:54:12.295332,0,0,1
2143,2026-04-22T13:54:12.295332,0,0,0
2113,2026-04-22T13:54:12.295332,0,0,1
247,2026-04-22T13:54:12.295332,0,323,1
503,2026-04-22T13:54:12.295332,0,600,1
255,2026-04-22T13:54:12.295332,179,200,1
603,2026-04-22T13:54:12.295332,0,0,1
623,2026-04-22T13:54:12.295332,504,620,1
624,2026-04-22T13:54:12.295332,89,250,1
212,2026-04-22T13:54:12.295332,193,193,0
213,2026-04-22T13:54:12.295332,294,300,1
215,2026-04-22T13:54:12.295332,213,634,1
216,2026-04-22T13:54:12.295332,217,466,1
217,2026-04-22T13:54:12.295332,613,950,1
222,2026-04-22T13:54:12.295332,0,346,1
225,2026-04-22T13:54:12.295332,101,361,1
226,2026-04-22T13:54:12.295332,167,415,1
227,2026-04-22T13:54:12.295332,1025,1300,1
228,2026-04-22T13:54:12.295332,83,400,1
250,2026-04-22T13:54:12.295332,0,0,1
258,2026-04-22T13:54:12.295332,15,80,1
259,2026-04-22T13:54:12.295332,57,57,1
264,2026-04-22T13:54:12.295332,64,149,1
268,2026-04-22T13:54:12.295332,0,0,1
271,2026-04-22T13:54:12.295332,0,0,1
277,2026-04-22T13:54:12.295332,17,218,1
331,2026-04-22T13:54:12.295332,174,225,1
333,2026-04-22T13:54:12.295332,0,0,1
451,2026-04-22T13:54:12.295332,174,399,1
450,2026-04-22T13:54:12.295332,0,0,1
235,2026-04-22T13:54:12.295332,3,279,1
241,2026-04-22T13:54:12.295332,0,0,1
723,2026-04-22T13:54:12.295332,75,105,1
663,2026-04-22T13:54:12.295332,166,250,1
1613,2026-04-22T13:54:12.295332,0,0,1
1575,2026-04-22T13:54:12.295332,0,103,1
1983,2026-04-22T13:54:12.295332,99,103,1
2053,2026-04-22T13:54:12.295332,0,0,1
1773,2026-04-22T13:54:12.295332,288,400,1
1856,2026-04-22T13:54:12.295332,0,0,1
1753,2026-04-22T13:54:12.295332,179,396,1
245,2026-04-22T13:54:17.374804,235,540,1
464,2026-04-22T13:54:17.374804,0,0,1
593,2026-04-22T13:54:17.374804,633,787,1
643,2026-04-22T13:54:17.374804,867,930,1
211,2026-04-22T13:54:17.374804,88,242,1
214,2026-04-22T13:54:17.374804,59,206,1
219,2026-04-22T13:54:17.374804,70,70,0
223,2026-04-22T13:54:17.374804,0,270,1
224,2026-04-22T13:54:17.374804,225,338,1
252,2026-04-22T13:54:17.374804,0,0,1
253,2026-04-22T13:54:17.374804,0,767,1
254,2026-04-22T13:54:17.374804,0,0,1
256,2026-04-22T13:54:17.374804,106,366,1
261,2026-04-22T13:54:17.374804,950,962,1
262,2026-04-22T13:54:17.374804,117,204,1
263,2026-04-22T13:54:17.374804,103,151,1
265,2026-04-22T13:54:17.374804,81,600,1
272,2026-04-22T13:54:17.374804,0,0,1
275,2026-04-22T13:54:17.374804,246,400,1
280,2026-04-22T13:54:17.374804,0,0,1
273,2026-04-22T13:54:17.374804,202,220,1
229,2026-04-22T13:54:17.374804,246,842,1
232,2026-04-22T13:54:17.374804,0,0,1
237,2026-04-22T13:54:17.374804,35,79,1
238,2026-04-22T13:54:17.374804,26,92,1
239,2026-04-22T13:54:17.374804,198,566,1
240,2026-04-22T13:54:17.374804,195,234,1
243,2026-04-22T13:54:17.374804,0,0,1
218,2026-04-22T13:54:17.374804,148,399,1
773,2026-04-22T13:54:17.374804,177,300,1
783,2026-04-22T13:54:17.374804,46,46,1
266,2026-04-22T13:54:17.374804,195,285,1
1583,2026-04-22T13:54:17.374804,322,639,1
1663,2026-04-22T13:54:17.374804,0,0,1
2123,2026-04-22T13:54:17.374804,0,0,1
244,2026-04-22T13:54:17.374804,46,211,1
246,2026-04-22T13:54:17.374804,250,379,1
248,2026-04-22T13:54:17.374804,0,0,1
220,2026-04-22T13:54:17.374804,720,1230,1
221,2026-04-22T13:54:17.374804,111,399,1
251,2026-04-22T13:54:17.374804,0,0,1
257,2026-04-22T13:54:17.374804,29,137,1
260,2026-04-22T13:54:17.374804,52,52,1
267,2026-04-22T13:54:17.374804,0,0,1
269,2026-04-22T13:54:17.374804,392,393,0
270,2026-04-22T13:54:17.374804,246,396,1
274,2026-04-22T13:54:17.374804,0,0,1
276,2026-04-22T13:54:17.374804,167,168,0
278,2026-04-22T13:54:17.374804,148,148,1
279,2026-04-22T13:54:17.374804,590,590,1
321,2026-04-22T13:54:17.374804,126,146,1
230,2026-04-22T13:54:17.374804,175,410,1
231,2026-04-22T13:54:17.374804,305,550,1
233,2026-04-22T13:54:17.374804,80,415,1
234,2026-04-22T13:54:17.374804,0,120,1
242,2026-04-22T13:54:17.374804,0,0,1
743,2026-04-22T13:54:17.374804,142,274,1
2003,2026-04-22T13:54:17.374804,0,0,1
2143,2026-04-22T13:54:17.374804,0,0,0
2113,2026-04-22T13:54:17.374804,0,0,1
247,2026-04-22T13:54:17.374804,0,323,1
503,2026-04-22T13:54:17.374804,0,600,1
255,2026-04-22T13:54:17.374804,179,200,1
603,2026-04-22T13:54:17.374804,0,0,1
623,2026-04-22T13:54:17.374804,504,620,1
624,2026-04-22T13:54:17.374804,89,250,1
212,2026-04-22T13:54:17.374804,193,193,0
213,2026-04-22T13:54:17.374804,294,300,1
215,2026-04-22T13:54:17.374804,213,634,1
216,2026-04-22T13:54:17.374804,217,466,1
217,2026-04-22T13:54:17.374804,613,950,1
222,2026-04-22T13:54:17.374804,0,346,1
225,2026-04-22T13:54:17.374804,101,361,1
226,2026-04-22T13:54:17.374804,167,415,1
227,2026-04-22T13:54:17.374804,1025,1300,1
228,2026-04-22T13:54:17.374804,83,400,1
250,2026-04-22T13:54:17.374804,0,0,1
258,2026-04-22T13:54:17.374804,15,80,1
259,2026-04-22T13:54:17.374804,57,57,1
264,2026-04-22T13:54:17.374804,64,149,1
268,2026-04-22T13:54:17.374804,0,0,1
271,2026-04-22T13:54:17.374804,0,0,1
277,2026-04-22T13:54:17.374804,17,218,1
331,2026-04-22T13:54:17.374804,174,225,1
333,2026-04-22T13:54:17.374804,0,0,1
451,2026-04-22T13:54:17.374804,174,399,1
450,2026-04-22T13:54:17.374804,0,0,1
235,2026-04-22T13:54:17.374804,3,279,1
241,2026-04-22T13:54:17.374804,0,0,1
723,2026-04-22T13:54:17.374804,75,105,1
663,2026-04-22T13:54:17.374804,166,250,1
1613,2026-04-22T13:54:17.374804,0,0,1
1575,2026-04-22T13:54:17.374804,0,103,1
1983,2026-04-22T13:54:17.374804,99,103,1
2053,2026-04-22T13:54:17.374804,0,0,1
1773,2026-04-22T13:54:17.374804,288,400,1
1856,2026-04-22T13:54:17.374804,0,0,1
1753,2026-04-22T13:54:17.374804,179,396,1
245,2026-04-22T13:54:22.578577,235,540,1
464,2026-04-22T13:54:22.578577,0,0,1
593,2026-04-22T13:54:22.578577,633,787,1
643,2026-04-22T13:54:22.578577,867,930,1
211,2026-04-22T13:54:22.578577,88,242,1
214,2026-04-22T13:54:22.578577,59,206,1
219,2026-04-22T13:54:22.578577,70,70,0
223,2026-04-22T13:54:22.578577,0,270,1
224,2026-04-22T13:54:22.578577,225,338,1
252,2026-04-22T13:54:22.578577,0,0,1
253,2026-04-22T13:54:22.578577,0,767,1
254,2026-04-22T13:54:22.578577,0,0,1
256,2026-04-22T13:54:22.578577,106,366,1
261,2026-04-22T13:54:22.578577,950,962,1
262,2026-04-22T13:54:22.578577,117,204,1
263,2026-04-22T13:54:22.578577,103,151,1
265,2026-04-22T13:54:22.578577,81,600,1
272,2026-04-22T13:54:22.578577,0,0,1
275,2026-04-22T13:54:22.578577,246,400,1
280,2026-04-22T13:54:22.578577,0,0,1
273,2026-04-22T13:54:22.578577,202,220,1
229,2026-04-22T13:54:22.578577,246,842,1
232,2026-04-22T13:54:22.578577,0,0,1
237,2026-04-22T13:54:22.578577,35,79,1
238,2026-04-22T13:54:22.578577,26,92,1
239,2026-04-22T13:54:22.578577,198,566,1
240,2026-04-22T13:54:22.578577,195,234,1
243,2026-04-22T13:54:22.578577,0,0,1
218,2026-04-22T13:54:22.578577,148,399,1
773,2026-04-22T13:54:22.578577,177,300,1
783,2026-04-22T13:54:22.578577,46,46,1
266,2026-04-22T13:54:22.578577,195,285,1
1583,2026-04-22T13:54:22.578577,322,639,1
1663,2026-04-22T13:54:22.578577,0,0,1
2123,2026-04-22T13:54:22.578577,0,0,1
244,2026-04-22T13:54:22.578577,46,211,1
246,2026-04-22T13:54:22.578577,250,379,1
248,2026-04-22T13:54:22.578577,0,0,1
220,2026-04-22T13:54:22.578577,720,1230,1
221,2026-04-22T13:54:22.578577,111,399,1
251,2026-04-22T13:54:22.578577,0,0,1
257,2026-04-22T13:54:22.578577,29,137,1
260,2026-04-22T13:54:22.578577,52,52,1
267,2026-04-22T13:54:22.578577,0,0,1
269,2026-04-22T13:54:22.578577,392,393,0
270,2026-04-22T13:54:22.578577,246,396,1
274,2026-04-22T13:54:22.578577,0,0,1
276,2026-04-22T13:54:22.578577,167,168,0
278,2026-04-22T13:54:22.578577,148,148,1
279,2026-04-22T13:54:22.578577,590,590,1
321,2026-04-22T13:54:22.578577,126,146,1
230,2026-04-22T13:54:22.578577,175,410,1
231,2026-04-22T13:54:22.578577,305,550,1
233,2026-04-22T13:54:22.578577,80,415,1
234,2026-04-22T13:54:22.578577,0,120,1
242,2026-04-22T13:54:22.578577,0,0,1
743,2026-04-22T13:54:22.578577,142,274,1
2003,2026-04-22T13:54:22.578577,0,0,1
2143,2026-04-22T13:54:22.578577,0,0,0
2113,2026-04-22T13:54:22.578577,0,0,1
247,2026-04-22T13:54:22.578577,0,323,1
503,2026-04-22T13:54:22.578577,0,600,1
255,2026-04-22T13:54:22.578577,179,200,1
603,2026-04-22T13:54:22.578577,0,0,1
623,2026-04-22T13:54:22.578577,504,620,1
624,2026-04-22T13:54:22.578577,89,250,1
212,2026-04-22T13:54:22.578577,193,193,0
213,2026-04-22T13:54:22.578577,294,300,1
215,2026-04-22T13:54:22.578577,213,634,1
216,2026-04-22T13:54:22.578577,217,466,1
217,2026-04-22T13:54:22.578577,613,950,1
222,2026-04-22T13:54:22.578577,0,346,1
225,2026-04-22T13:54:22.578577,101,361,1
