episode,expected_action,optimal_action,car_time,train_time,time_difference,car_faster,traffic,dist_to_station,dist_to_dest,reward_received
205,0,Car,15.921818220687829,79.7530623097455,63.83124408905768,1,0.515994383429462,1.9368256891452325,5.338102821406093,0.8003610424531342
206,0,Car,26.0008870753991,39.21812679792099,13.217239722521889,1,0.4128285436232223,1.9254000872464438,11.165120405890475,0.33701863912639896
207,0,Car,26.823711198494482,110.28409221973776,83.46038102124328,1,0.34333765115376746,1.5896098682050233,4.613376553822153,0.7567762434399964
208,0,Car,19.399842011218983,31.331338301517135,11.931496290298153,1,0.1861463362400243,1.3556986724800488,9.675748482550324,0.3808166818625939
209,0,Car,29.143959056559023,80.51024442452501,51.366285367965986,1,0.5945932152549751,1.7979391435033172,9.457256055835789,0.6380093084442158
210,0,Car,14.453616204848977,21.679205416329907,7.22558921148093,1,0.2972061244175055,1.7439136635600274,5.243342808391164,0.3332958506882471
211,0,Car,26.18641714118393,66.38113928774244,40.19472214655851,1,0.425968083619079,1.9675363890793856,12.118505870177014,0.6055141954151522
212,0,Car,31.531943436866626,32.58908478727806,1.0571413504114346,1,0.5751273254816347,1.5802310221251885,7.454894600529905,0.03243850992784294
213,0,Car,31.26188294658933,130.32589938223214,99.0640164356428,1,0.3426386280550414,1.5802702561100825,8.31063633844731,0.7601253235559762
214,0,Car,43.43890360652862,116.51890122689608,73.07999762036746,1,0.36810194734651625,1.6933729297953544,21.681241314707687,0.6271943594632731
215,0,Car,48.77372455838407,96.6431577165926,47.86943315820853,1,0.7402776602545427,1.901760175199978,12.661389966998929,0.4953214928943682
216,0,Car,19.098797893159464,133.17058743531402,114.07178954215456,1,0.46825179346247886,1.8915972317998864,6.450933264936601,0.8565839630133308
217,0,Car,17.726024273528868,38.946176621532665,21.220152348003797,1,0.23400051686182913,1.8435830224824385,9.36734536196688,0.5448584222840386
218,0,Car,25.17189865033345,60.85344922081718,35.681550570483736,1,0.30885972968963227,1.7545241531264213,14.466199319026027,0.5863521464659646
219,0,Car,22.789787641886313,43.38575815263472,20.59597051074841,1,0.6573730430389338,1.1563193620259562,8.461018538853663,0.4747173124943458
220,0,Car,20.460931582036814,24.945257365422755,4.484325783385941,1,0.686887882948825,1.6507378439317666,6.320880433431939,0.1797666673746881
221,0,Car,18.595769650601465,49.05633620023334,30.460566549631874,1,0.4490709833557081,1.6654563222371392,8.966477810243731,0.6209303203015595
222,0,Car,6.20848391715309,39.22139554778431,33.01291163063122,1,0.20977382140639725,1.5648567618751974,3.543512202899478,0.8417067054743335
223,0,Car,13.537743765820467,87.31684789466874,73.77910412884827,1,0.2687542895043915,1.9963441930029275,7.41299045042102,0.8449584004435067
224,0,Car,32.88360599909649,35.07688914597012,2.1932831468736325,1,0.5305397163361572,1.53480929801694,11.52526204263365,0.06252786949681974
225,0,Car,49.82707953392212,64.96483895973827,15.137759425816157,1,0.7944726098276029,1.7943946108048454,9.851198937865854,0.23301465328341273
226,0,Car,28.89921289363198,70.81435961168434,41.915146718052355,1,0.5575503103266339,1.658438620653268,8.29040349319575,0.5919017971481645
227,0,Car,11.746537602874405,56.734650692396556,44.98811308952215,1,0.18716647219134763,1.7794712035596243,4.5328133975358105,0.7929565537194954
228,0,Car,41.130180744586944,99.39043879277366,58.26025804818672,1,0.5585226229222684,1.815351491689074,8.85312993622195,0.5861756800335469
229,0,Car,34.82221998823923,165.5312661478713,130.70904615963207,1,0.41917897509776547,1.776825266927374,8.421759567108031,0.7896335792107573
230,0,Car,15.91925707694003,23.103324605338052,7.184067528398023,1,0.6503339192362008,1.8949244512965355,3.5049047420534993,0.31095384110813795
231,0,Car,47.1095853624932,95.48246576637388,48.37288040388068,1,0.5081952646982391,0.13298650979882598,20.382557758231073,0.5066153247679972
232,0,Car,25.3481508898993,48.80495092280215,23.456800032902848,1,0.188864964279576,1.9503336428530504,15.210699778216513,0.4806233709773818
233,0,Car,42.85931678179543,67.66800712106505,24.808690339269617,1,0.7532234389456343,1.7888542519275126,11.245415396478432,0.36662362901990464
234,0,Car,16.438306339239464,74.80020209563902,58.36189575639956,1,0.39141008758856144,1.7087560754132889,5.413402547763445,0.7802371400250824
235,0,Car,29.134210421529897,93.48180462755937,64.34759420602947,1,0.21034764416967414,1.1522234294464493,16.9189908451613,0.688343517355025
236,0,Car,42.54473364543743,88.86824863341175,46.32351498797432,1,0.6591640880986989,1.6401776651185898,12.371747184679126,0.521260581819974
237,0,Car,26.481425948415275,40.434347653554646,13.95292170513937,1,0.5897800770223908,0.6979333846815938,9.546463418019739,0.34507596919058364
238,0,Car,15.021937818212795,16.33076673959319,1.308828921380396,1,0.45951340341703284,1.4982713561135514,2.909124080498354,0.08014497679445759
239,0,Car,10.912460068229663,129.79735597620598,118.88489590797631,1,0.37550030512522603,0.05655220341681744,4.465537075518242,0.9159269463837916
240,0,Car,12.823529199544645,49.14367827180985,36.3201490722652,1,0.506298570261091,1.800986046840727,5.280380502609711,0.7390604519136987
241,0,Car,5.3895491922130905,31.80171849890019,26.412169306687098,1,0.20809161402344242,1.6656234093489615,2.4693364936419613,0.8305264794919972
242,0,Car,22.81135162915494,36.42229305648844,13.6109414273335,1,0.3531553354404245,1.8613774556822658,8.554448940197076,0.37369809216086086
243,0,Car,35.76630341568039,105.1647194153957,69.3984159997153,1,0.25820380882727073,1.477314617654542,20.92493758132248,0.659902069681704
244,0,Car,21.72739290200459,98.59569880903548,76.8683059070309,1,0.17890593892408962,1.39507129261606,14.197254591729928,0.7796314325629239
245,0,Car,21.97630462929751,44.86041888515523,22.884114255857718,1,0.48862056054258196,1.9596839491987137,7.613803905110086,0.5101181581572415
246,0,Car,22.753093104319657,36.42310770638949,13.67001460206983,1,0.4750207512818398,1.693144340169811,8.930627313642619,0.3753115937350887
247,0,Car,45.459117627351866,96.56161493319158,51.10249730583971,1,0.38714124806507066,1.7542614961301415,21.68555659386089,0.5292216512865509
248,1,Train,42.77429840685094,37.36954664378083,5.404751763070109,0,0.8183688759920625,1.9973821812169104,7.189177391992072,-0.1263551236226579
249,0,Car,36.81773638540243,44.55131272531333,7.733576339910897,1,0.3765861740280779,1.9907641160187184,17.691221456086584,0.17358806883184846
250,0,Car,30.70468902411406,126.70608981383069,96.00140078971663,1,0.30116835812537235,1.8064612883343265,8.367723371367177,0.7576699820093219
251,0,Car,21.718525009380816,69.35327571639567,47.63475070701486,1,0.21448140514671235,1.2314692700978078,7.813413744861052,0.6868421169002349
252,0,Car,31.630503484217996,37.99600516948893,6.365501685270935,1,0.6402226687721393,1.8180710126328368,7.762681904108644,0.16753081427577232
253,0,Car,24.478375388329383,37.75321535910438,13.274839970774998,1,0.3243139346247903,1.4321866513322137,12.229316476466025,0.35162144057151684
254,0,Car,16.47104909763648,143.64061947793965,127.16957038030317,1,0.7766701317089315,1.948547281308347,4.014455845790085,0.8853315367373077
255,0,Car,17.135777856827957,49.86741819203334,32.731640335205384,1,0.7354830884442811,1.9011030794066428,4.206488466671438,0.65637326980033
256,0,Car,29.353144887978143,39.945748587006754,10.592603699028611,1,0.578853089671205,1.7830908967120516,8.045788787148188,0.26517474509099803
257,0,Car,25.98633467845351,70.57733136872064,44.590996690267126,1,0.34133062464639763,1.8635532492927949,12.918487983091573,0.6318033825522275
258,0,Car,18.515978122005983,122.14681688450551,103.63083876249954,1,0.8090209468709718,1.7854039291612955,4.494279847730926,0.8484121109802351
259,0,Car,12.716898506913234,44.14087841577394,31.42397990886071,1,0.6614020021524206,1.7399163390731216,3.240106941581203,0.7119020064093515
260,0,Car,16.937285432024918,47.676590384730815,30.739304952705897,1,0.3524826817137363,1.914588242284982,8.45781244512403,0.6447462938237011
261,0,Car,12.579608603690154,26.837515047401943,14.25790644371179,1,0.3098155815014326,1.4266145506704873,5.29165067417032,0.5312677577834112
262,0,Car,35.221410424144366,99.70693858378107,64.4855281596367,1,0.25696174347340417,1.5663474869468081,21.11455369742854,0.6467506582347952
263,0,Car,19.247255666125273,116.14852359931481,96.90126793318954,1,0.6731053406984067,1.7212008023280216,4.611479499155794,0.8342875564004258
264,0,Car,16.205828972942232,79.92546347169723,63.719634498755,1,0.6742531797923804,1.6477945730565071,5.49308568927566,0.7972382233519241
265,0,Car,22.927755034414883,39.73383592110334,16.80608088668846,1,0.5457643922938022,1.6423089229380174,4.159555940285955,0.4229664842845554
266,0,Car,26.08903586329335,84.34761688473863,58.25858102144528,1,0.2776990827518502,1.6858583885012337,9.701252526112308,0.690696230351782
267,0,Car,6.777713722158335,56.24558996906449,49.46787624690616,1,0.2720131342624524,1.9967490246998714,2.7513904542901377,0.8794978641723533
268,0,Car,12.21261238571691,72.81097173788658,60.598359352169666,1,0.6442576112010339,1.9023454448041361,3.329109177984101,0.8322696141224252
269,1,Train,69.46037684501732,49.894233252464836,19.566143592552486,0,0.7681797015775801,1.7648497417470934,19.254187746719342,-0.28168784105806427
270,0,Car,22.813329891440848,126.89376998371623,104.08044009227538,1,0.6021597429954773,1.9300684579728642,6.493073311674021,0.8202171005371786
271,0,Car,44.95390062240422,71.8161617304718,26.862261108067585,1,0.38282216981697165,1.5844423396339433,21.59398682267357,0.37404200476325167
272,0,Car,29.217543841475955,53.494120866512404,24.27657702503645,1,0.30334465655061105,1.899834814704482,13.128462453124577,0.45381766504052806
273,0,Car,17.127877047508594,19.19332886330743,2.065451815798834,1,0.3236852000985243,1.7144468003940947,7.468663050467385,0.10761300608710103
274,0,Car,19.526200752916942,40.30200783957508,20.77580708665814,1,0.36433308410410764,1.916257725819169,8.92102241853772,0.5155030282698984
275,0,Car,45.88347810845656,96.4776913504812,50.59421324202464,1,0.7176053558481701,1.7575867116963404,8.737473498602004,0.5244135979397303
276,0,Car,13.840010684218553,24.11010329075005,10.270092606531497,1,0.21775704687205996,1.6319440624960802,6.787084989930839,0.42596634625251334
277,0,Car,31.112769167443183,55.88990272921545,24.777133561772267,1,0.37925257940881796,1.9933965980293942,13.763026841549719,0.44332039155295333
278,0,Car,19.64967287154307,96.65691482310123,77.00724195155816,1,0.24696047721265496,1.8398789392337465,9.496786940226926,0.7967070135902293
279,0,Car,10.929503294292063,28.854643516071054,17.92514022177899,1,0.27414636669078013,0.6967379111271866,5.4561682652549175,0.6212220300623467
280,0,Car,23.923696298016992,62.14900036270487,38.225304064687876,1,0.6824956590790127,1.8205835907901236,5.176951314612833,0.6150590329949471
281,1,Train,41.23284893690167,24.51657921774315,16.716269719158518,0,0.6825091012797172,1.6575408862889978,7.636508273563306,-0.4054114656190579
282,0,Car,25.341932156865546,73.38392328089415,48.041991124028605,1,0.6561607691612825,1.9069441794408553,9.134655701905892,0.6546664306858688
283,0,Car,26.638714851217216,35.591563968141614,8.952849116924398,1,0.8051407578711136,1.8724492033985298,4.7320512398034165,0.25154413346202453
284,0,Car,17.292395773833007,25.39833700340612,8.105941229573112,1,0.6026904746803132,1.8363025316283352,4.1957023779416485,0.3191524401178723
285,0,Car,25.164906855443526,104.97009056736944,79.8051837119259,1,0.48216173177210625,1.8948655694512324,9.575727533850278,0.7602659317580298
286,0,Car,14.771191328180596,42.26361613323827,27.492424805057677,1,0.6055966280227969,1.9974100161215813,3.2942823421718983,0.6504986397374602
287,0,Car,21.940768971080814,65.32527530571798,43.384506334637166,1,0.42260561724488466,1.7581324896598458,9.867611199491776,0.6641304783118102
288,0,Car,12.204814563853324,31.752650731911128,19.547836168057806,1,0.3637968591482499,1.4746563426918302,5.006932641746564,0.6156284819526077
289,0,Car,22.563370367903676,76.38482201380442,53.82145164590075,1,0.18772698363826612,1.5656199781843536,13.233787566558057,0.7046092433935898
290,0,Car,31.46994847322242,66.37484883797215,34.904900364749736,1,0.503813935539772,1.9038667421590885,12.56085110321007,0.5258754027441357
291,0,Car,55.03456168499633,70.41874306862951,15.384181383633177,1,0.7946192949905444,1.9114344533081173,15.2485004766624,0.2184671397590821
292,1,Train,57.92825060912539,53.95270057843122,3.9755500306941727,0,0.5831814167729243,1.6567681113944648,21.590760133450097,-0.0686288639634477
293,0,Car,24.43918888339793,41.631126620457344,17.191937737059416,1,0.3638535078505871,1.450590734705083,7.600307203221017,0.41295874343720923
294,0,Car,10.460265206392004,43.24543867450629,32.78517346811429,1,0.3654838985969331,1.7334287971938664,4.212406874144449,0.7581186472607467
295,0,Car,13.969915608230117,36.57245757490713,22.602541966677016,1,0.382939787205014,1.5955820069567301,5.0170560862089575,0.6180208677632025
296,0,Car,29.774570218599866,31.009987795696766,1.2354175770969,1,0.6185657471470264,1.9313684600583656,9.24813504306973,0.03983934418924016
297,0,Car,5.731861110880252,24.159523435626916,18.427662324746663,1,0.33380962161982275,1.8324754144132156,2.3379418172859063,0.7627494132426575
298,0,Car,44.93929420937944,123.46793874664928,78.52864453726984,1,0.27770462312066285,1.9673091641608833,23.929276721945474,0.6360245852845015
299,0,Car,45.87621926386733,77.06618457491872,31.189965311051395,1,0.7885820510132522,1.7789747481943696,10.482845350469272,0.40471661446701757
300,0,Car,38.3239009489811,74.79728735966407,36.47338641068297,1,0.6053516894616429,1.652803919282191,13.264817697112656,0.48762980180417576
301,0,Car,7.0570238314155205,59.986619499970125,52.929595668554605,1,0.27915936467430735,1.2108589097828721,3.36925423658357,0.8823567007069129
302,0,Car,39.75581390283382,72.14088220266727,32.38506829983345,1,0.27547087591537545,1.859540834553834,21.82145183249649,0.44891422603972636
303,0,Car,10.343526861028012,41.307170246969164,30.963643385941154,1,0.6017538466242649,1.17282989774951,3.6723236483234563,0.7495948814894444
304,0,Car,23.736702582584,79.57519941294902,55.83849683036502,1,0.5499774950969143,1.8041486601292196,8.101072490614076,0.7017072811919162
305,0,Car,13.394122695414957,56.57904091239969,43.184918216984734,1,0.40493379018585074,1.9588525803717007,5.2666887087093635,0.7632670600381362
306,0,Car,22.061860071549255,35.724772609657606,13.662912538108351,1,0.24366889609499107,1.7860507921899824,11.858252296905366,0.38244925131909185
307,0,Car,33.70704119297525,85.03948117001447,51.33243997703922,1,0.3189051192502569,1.9620690795001714,17.08629104287538,0.6036306815467661
308,0,Car,22.565604475710597,56.842918458926164,34.277313983215564,1,0.3451489900490683,1.9712219668302282,9.597082899295044,0.6030181931630382
309,1,Train,31.75135297367848,29.510688484974224,2.2406644887042546,0,0.5763214950955872,1.6672029444166538,7.4550022898550425,-0.07056910269498565
310,0,Car,8.089469630545874,27.176466758580716,19.08699712803484,1,0.41899613855817475,1.996990425705449,3.080967103576424,0.702335491128857
311,1,Train,37.1434078577189,29.055204731818666,8.088203125900232,0,0.6141455412365483,1.7894545773116792,7.810584832562312,-0.21775608627196535
312,0,Car,23.090427412042228,38.69797330113427,15.60754588909204,1,0.6245458781560649,1.4376165854373766,8.429624409291435,0.40331688090328416
313,0,Car,30.283701694028483,37.60591342766911,7.322211733640625,1,0.4059482635823125,1.445252369552833,10.06138119417973,0.19470905148266388
314,0,Car,29.890963074679227,54.941765697596864,25.050802622917637,1,0.6467286716407175,1.9221281144271454,9.143928768051598,0.4559519029803105
315,0,Car,19.257437607267985,64.22782981845893,44.97039221119094,1,0.17891598972568512,1.758955965752283,9.344439753682673,0.7001698848972561
316,0,Car,14.151543537088584,34.231750755948596,20.08020721886001,1,0.32289410051879114,1.4920666013834438,5.443170016123353,0.5865959752400507
317,0,Car,20.483776073210997,38.48635283446468,18.002576761253685,1,0.22249052495130683,1.4957197332034857,10.654317898218268,0.46776520598575155
318,0,Car,23.27804972401507,54.559000501796476,31.280950777781406,1,0.29596479244183543,1.826957056589114,11.157312813090337,0.5733417124595493
319,0,Car,32.95594805768867,92.20895963807176,59.25301158038309,1,0.4432770541614758,1.629549513871587,14.703090017863602,0.6425949475295714
320,0,Car,20.65644075537934,41.4866862727213,20.83024551734196,1,0.2886705417859231,0.8684606945239489,10.950009797635634,0.5020947052847278
321,0,Car,36.55995469739017,62.14161821502684,25.58166351763667,1,0.28910877924288714,0.10961285282859123,20.359333689353903,0.4116671604707361
322,0,Car,25.310193536310425,69.64312608755354,44.33293255124312,1,0.32685140903880966,1.919616272310476,13.15184173845016,0.6365729834629896
323,0,Car,29.166769119685757,50.22814585408332,21.061376734397566,1,0.6470894949714794,1.6106649899429595,9.778131728283885,0.41931423858612077
324,0,Car,50.26957787162187,76.5024012827734,26.232823411151536,1,0.4926620212084213,1.9969060282778943,21.689103099209834,0.3429019608703259
325,0,Car,20.341216726654785,34.281721103341205,13.94050437668642,1,0.2095285383166655,1.3411893065333198,10.59156015114211,0.406645405423584
326,0,Car,8.662254164096096,36.53469648203192,27.87244231793582,1,0.6096594033235916,1.8490905377647888,2.504620159749889,0.7629033494679155
327,0,Car,7.977949755403684,118.85463722118809,110.8766874657844,1,0.3828381085235425,0.09289507234902816,4.109790883426592,0.932876411539949
328,0,Car,18.453992136210307,92.1867954139111,73.7328032777008,1,0.6979331938150395,1.8062028501734386,5.2111150394691474,0.799819572278726
329,0,Car,12.198693941211134,78.64828018013175,66.44958623892062,1,0.46261451871081455,1.6863516916144192,4.572432611217818,0.8448956046683804
330,0,Car,20.166397141930684,70.17728230526886,50.01088516333817,1,0.377388874861994,1.5644989996319847,9.06899741465734,0.7126363905885166
331,0,Car,41.61405453366215,57.502573214693065,15.888518681030916,1,0.29741264834134706,1.7055968278044915,21.472197390447747,0.2763096987279011
332,0,Car,24.085814170637367,62.908640872736456,38.82282670209909,1,0.2780966284072036,1.3679928378762716,10.5130215200496,0.6171302727814019
333,0,Car,14.638896889670914,51.83036755923088,37.19147066955996,1,0.42222584520353124,1.6337296346902095,3.5007550597921844,0.7175613915347633
334,0,Car,18.366022716920043,35.254432554533345,16.888409837613302,1,0.2563154237968566,1.6321753903748544,4.89475070715221,0.4790435872564238
335,0,Car,11.250463478010618,104.25096269876649,93.00049922075587,1,0.4623451165083071,1.8075514886777426,4.665351454365864,0.8920828816658617
336,0,Car,25.09329964275542,116.06549668042052,90.9721970376651,1,0.782307103207599,1.9600672064151978,6.285726559565701,0.7838005233213421
337,0,Car,12.356136664715246,30.54990361704187,18.193766952326627,1,0.3954629965244615,1.7641659860978451,4.769542777841568,0.5955425319959919
338,0,Car,12.777223268322352,19.563091832940863,6.785868564618511,1,0.5359848882332426,1.8712934784217983,5.098406345931275,0.3468709661318607
339,0,Car,39.08545892723455,79.83509011571968,40.74963118848513,1,0.45272476375385307,1.3580031758359024,16.22204341571641,0.5104225614252981
340,0,Car,23.466010100524482,101.00261878550049,77.536608684976,1,0.3430095312826831,1.6531957500871544,10.952156902514826,0.7676692903343496
341,0,Car,54.233574232500416,88.79811221678845,34.56453798428804,1,0.6436406651160186,1.7918056604640755,17.6102046764449,0.38924856758107024
342,0,Car,40.002025348315584,41.31110736820608,1.3090820198904964,1,0.7181663787082263,1.9032273019151764,7.497633978645311,0.031688378823221626
343,0,Car,19.28216355183133,27.711502034029515,8.429338482198183,1,0.3608496744198776,1.8306499302393444,6.796587062082866,0.3041819411970892
344,0,Car,8.043174337955676,23.97749149896559,15.934317161009915,1,0.23848070946229516,1.9962328063081958,4.001856917931291,0.6645531356646435
345,0,Car,45.32950640636504,62.88581005916323,17.556303652798185,1,0.7469574939647234,1.8185886465490777,11.365948793371576,0.2791775065993607
346,0,Car,20.004885518600553,53.195301372348084,33.19041585374753,1,0.4325455594437221,1.7031542377748876,8.083152741241964,0.6239351032420418
347,0,Car,9.320970123273902,114.80642748200927,105.48545735873537,1,0.2596791559334185,1.7008391039556126,4.339197971963716,0.9188114260873196
348,0,Car,11.417955687376516,100.28587960291149,88.86792391553497,1,0.25221381025365686,1.9211566205073136,5.447264497872891,0.8861459286931853
349,0,Car,18.95136964824716,29.34844762256785,10.397077974320691,1,0.32483330622377127,1.3889296124475423,7.075398884449569,0.3542633023739808
350,0,Car,36.66432570905584,65.84487346506967,29.18054775601383,1,0.3456280291877785,1.8052063527918523,17.291631322720093,0.4431711418124897
351,0,Car,9.27542061269907,28.99220837216803,19.716787759468957,1,0.24246973369538616,1.7819273115938488,4.167980724949652,0.680071952655966
352,0,Car,30.477138713893993,48.009300235297864,17.53216152140387,1,0.7519415817706019,1.756326272568672,9.470837259926919,0.3651826091085932
353,0,Car,21.22246826986539,25.872464949937896,4.649996680072505,1,0.31852790407657083,1.5179806434834262,4.015553688870434,0.17972762506665088
354,0,Car,29.633007193783357,64.17286465834802,34.53985746456466,1,0.386172922558798,0.1859292817058653,14.241004932460545,0.5382315040547515
355,0,Car,36.706825118656994,144.19043068772947,107.48360556907248,1,0.5439114479060048,1.8802444930200166,8.982081145962432,0.7454281470442912
356,1,Train,24.061697070848915,14.073428629387436,9.988268441461479,0,0.6993583531956356,1.709306394362173,5.041177646347656,-0.4151107219100687
357,0,Car,35.567876902154154,145.8703964657119,110.30251956355775,1,0.5154807996589266,1.9893350662119023,8.871927334591469,0.7561679561862664
358,0,Car,20.447817474328414,49.46620133605479,29.018383861726374,1,0.6387292120201928,1.6788772615487266,4.525869081048993,0.5866305290876568
359,0,Car,21.882903920251486,60.42674540656952,38.54384148631804,1,0.5917643722015453,1.9596572332092699,6.4112221886440075,0.6378606232552051
360,0,Car,21.422406766887118,89.53996610736887,68.11755934048175,1,0.4049007682935202,1.9756220487827205,9.650556005854643,0.7607503364341331
361,0,Car,7.342750144040659,43.21663619207174,35.87388604803108,1,0.1701996058064294,1.4650241410752392,4.14703879711442,0.8300943620089591
362,0,Car,34.81339474697984,72.30213141143568,37.48873666445584,1,0.6387037832802502,1.5991091547770002,10.842511820974236,0.5185011275964463
363,0,Car,37.8608990142297,72.27445211526359,34.413553101033884,1,0.5551194719356227,1.811358573118742,14.809253313752011,0.47615100625254153
364,0,Car,33.29038705814163,62.44422905184358,29.153841993701946,1,0.6991398081983219,1.6936528033053726,9.627087987771516,0.4668780836335943
365,0,Car,36.201886848572016,64.22619994954607,28.024313100974055,1,0.7028268213516791,1.7172788090111928,10.350067176205501,0.4363377114478049
366,0,Car,21.002817858973728,42.23757257703948,21.23475471806575,1,0.5556458853320455,1.6490790275521208,6.342307685324778,0.5027456224984164
367,0,Car,68.02267415596026,95.55956323180615,27.53688907584589,1,0.6889890213297913,1.6832334044326378,21.591591608894642,0.28816466028677373
368,0,Car,19.58944871826164,19.591060807460245,0.0016120891986055597,1,0.49941708613305064,1.5615651260429355,5.383427804398701,8.228697845660704e-05
369,0,Car,39.021645573529625,48.35994859204741,9.338303018517784,1,0.7381891394772999,1.6839703088490654,9.41565977195256,0.19309993683602528
370,0,Car,23.598496822235248,40.53913553673081,16.940638714495563,1,0.548575026846471,1.7106818098478422,7.620600296639424,0.4178835707817785
371,0,Car,19.495988121787896,60.664969064556296,41.1689809427684,1,0.2863095790459981,1.7117943161839912,8.90052487259377,0.6786285656712139
372,0,Car,23.819348462445713,92.30940917138129,68.49006070893557,1,0.5921388068315342,1.7532864546522733,7.420479071184308,0.7419618576669383
373,0,Car,49.44844008006937,57.450754650858904,8.002314570789537,1,0.7240614171470642,1.9944855028823838,14.688420999543112,0.13928998181871402
374,0,Car,16.494706714592972,58.3428205159353,41.84811380134233,1,0.31713473199334186,1.862899821328895,8.58383866410736,0.7172795800969592
375,0,Car,11.011963930873993,27.70395007101372,16.691986140139726,1,0.2437587818524075,1.3328691698795052,1.8362225348138979,0.6025128581791783
376,0,Car,84.41472021273397,113.61829588993143,29.203575677197463,1,0.7367868614523375,0.9271349076348916,24.721088852162836,0.2570323331155102
377,0,Car,26.2196485547902,41.28900021207823,15.069351657288028,1,0.21738982052245742,1.9515398547265526,10.201100220905216,0.3649725491023105
378,0,Car,15.866005719967509,52.26921494258878,36.40320922262127,1,0.7315454094001899,1.8072688501343448,3.9313682602049176,0.6964560164641015
379,0,Car,12.071313750922707,13.99610301299365,1.9247892620709433,1,0.425892764841806,1.6491873531224077,5.032171927145101,0.13752322773589296
380,0,Car,39.67326507611392,73.90866279981446,34.235397723700544,1,0.3285632609298525,1.6116288406199013,21.03573166297921,0.4632122463970013
381,0,Car,27.443845632473053,77.07425505197438,49.63040941950132,1,0.28179500220772924,1.537512007359096,14.483925682238986,0.6439297971291902
382,0,Car,19.82303456788138,54.83040498275285,35.007370414871474,1,0.31858872001789074,0.8932871466785937,11.09556252053478,0.638466384223921
383,0,Car,52.31939235044916,224.1146283704517,171.79523602000253,1,0.7755030900643312,1.7652067205146496,6.835597866451259,0.7665507480218225
384,0,Car,39.63314085015732,69.27691175167885,29.643770901521535,1,0.7654346189062187,1.147680412604146,10.335704094436178,0.4279026035077718
385,0,Car,12.82393396850167,76.04919011379334,63.225256145291674,1,0.3189222566704267,1.5802170177878043,4.802367141657707,0.8313731684806497
386,0,Car,38.26110335051546,48.87103616766352,10.609932817148056,1,0.6725276308007375,1.126280420533825,13.155440294960304,0.2171006315632065
387,0,Car,24.370432920779567,38.35759697195833,13.987164051178762,1,0.5415481823353794,1.6772797293415185,8.136324175475504,0.3646517288714464
388,0,Car,23.569052232732023,48.460506663875,24.89145443114298,1,0.2972304198633019,1.5300832799088688,11.984003174668091,0.513644122703702
389,0,Car,20.92095421286511,72.94759697290142,52.02664276003631,1,0.490468128828056,1.9012066768748164,7.9393987516141955,0.7132057109347025
390,0,Car,31.81180520099688,66.01818181122582,34.206376610228936,1,0.33599577055473573,1.483449235182453,8.307238461816937,0.5181356964364693
391,1,Train,48.36847379100627,47.36096346658121,1.0075103244250556,0,0.8213101970181346,1.8112053940362687,11.918276099135097,-0.02082989694440998
392,0,Car,33.252581819571,78.71690127262514,45.46431945305414,1,0.6338178908580057,1.7749618358187274,10.840977540833299,0.5775674438148262
393,0,Car,32.36577214559256,81.61710804958446,49.2513359039919,1,0.5183911913646548,0.9731967942431032,10.276822937969767,0.6034437764453804
394,0,Car,12.270924376668741,48.312159850323255,36.04123547365451,1,0.31332985623693577,1.7750446624390328,3.999948375898231,0.7460075389987633
395,0,Car,14.374011590553657,41.92439464503083,27.550383054477173,1,0.18326731348423847,1.7375808756561593,8.698462029236365,0.6571444450836605
396,0,Car,13.741922876976286,17.63012496856263,3.8882020915863436,1,0.6701837638494157,1.679991685132555,4.16485172214838,0.2205430817149418
397,0,Car,9.726550412848962,15.852272134864382,6.12572172201542,1,0.566573222998086,1.5990592973307818,2.511258589804167,0.38642547074011774
398,0,Car,12.20755086405844,60.338209358600885,48.130658494542445,1,0.33027792593056093,1.8802418024814966,6.033942450876559,0.7976812538219893
399,0,Car,39.924827047642545,63.52228184026409,23.597454792621548,1,0.5827307600303541,1.6742713600809453,10.805606079863548,0.37148310968993115
400,0,Car,27.968010817728356,47.004514915623176,19.03650409789482,1,0.27797688483559824,1.886525488794388,13.215777494805355,0.404993097621938
401,0,Car,18.691456424639046,47.80460081222355,29.1131443875845,1,0.42953424005073726,1.967159826700492,8.037931840113195,0.6090029807369571
402,0,Car,24.008619852806895,57.91264273275521,33.904022879948315,1,0.4972144958433747,1.1417799972289162,10.989721671299199,0.5854338755770906
403,0,Car,25.605074900046926,48.27914951147193,22.674074611425002,1,0.35052541967148076,1.4212762797809875,12.032015559872912,0.46964527836260384
404,0,Car,33.59452842791007,50.72086677301538,17.12633834510531,1,0.6630195027944686,1.6589866685296455,9.745196880674486,0.33765862917423367
405,0,Car,51.6835981687258,90.04662042879079,38.36302226006499,1,0.7355958671219687,1.7027405570732297,10.93850956050634,0.42603511467043464
406,0,Car,44.00613005456305,128.60710182631885,84.60097177175581,1,0.2973271008375594,0.4962257338917061,24.24120843042628,0.6578250389780778
407,0,Car,21.6488412058796,38.55524043331583,16.906399227436232,1,0.7371479080836606,0.6344856053891069,5.245913409451515,0.4384980883902699
408,0,Car,23.223781087782047,71.17304171467916,47.949260626897114,1,0.31210485632508944,0.9579445708833929,10.134827438449639,0.6736997530486009
409,0,Car,22.543215562524395,74.93220156190458,52.38898599938018,1,0.42976282271199656,1.5766461514133128,9.723977778178549,0.6991518320211035
