id,lat,lon,name,capacity,type,source
759672675,44.8700241,-0.6372528,Parking_759672675,,way,osm
759672676,44.8699345,-0.6372973,Parking_759672676,,way,osm
759672677,44.8718577,-0.6350167,Parking_759672677,,way,osm
759672682,44.8719616,-0.6358339,Parking_759672682,,way,osm
760158543,44.8763397,-0.5582357,Parking_760158543,,way,osm
760570601,44.8783156,-0.5603638,Parking_760570601,,way,osm
760750310,44.8038604,-0.6652461,Parking_760750310,,way,osm
760920759,44.8606126,-0.5524787,Parking_760920759,,way,osm
763678764,44.8766632,-0.55915,Parking_763678764,,way,osm
763951517,44.8771611,-0.5596847,Parking_763951517,,way,osm
763973444,44.8754653,-0.5590967,Parking_763973444,,way,osm
764581636,44.884889,-0.6544973,Parking_764581636,,way,osm
764581640,44.8866839,-0.6581073,Parking_764581640,,way,osm
764581646,44.8877827,-0.6542069,Parking_764581646,,way,osm
764581647,44.8876662,-0.6537143,Parking_764581647,,way,osm
764581648,44.887464,-0.6551906,Parking_764581648,,way,osm
764652268,44.8831222,-0.6545698,Parking_764652268,,way,osm
764652276,44.8858054,-0.6589042,Parking_764652276,,way,osm
765338011,44.8275789,-0.6028501,Maternité Urgences E.S.F.,,way,osm
766758447,44.8043557,-0.6686874,Parking_766758447,5.0,way,osm
766758448,44.8042324,-0.6683496,Parking_766758448,5.0,way,osm
766758449,44.8041034,-0.6680281,Parking_766758449,5.0,way,osm
766758450,44.8039728,-0.6677382,Parking_766758450,5.0,way,osm
767398007,44.8816292,-0.6462978,Parking_767398007,,way,osm
767398014,44.8836718,-0.6462927,Parking_767398014,,way,osm
767496546,44.8838578,-0.6502718,Parking_767496546,,way,osm
767598873,44.8777875,-0.643467,Parking_767598873,,way,osm
767598875,44.8776759,-0.6431925,Parking_767598875,,way,osm
767598879,44.8776537,-0.6423619,Parking_767598879,,way,osm
767598880,44.8778538,-0.6427047,Parking_767598880,,way,osm
767598884,44.8772926,-0.6432097,Parking_767598884,,way,osm
767598885,44.8771318,-0.6435072,Parking_767598885,,way,osm
767598886,44.8779173,-0.6444591,Parking_767598886,,way,osm
767598887,44.8777587,-0.6448415,Parking_767598887,,way,osm
767598894,44.8757462,-0.6402562,Parking_767598894,,way,osm
767598895,44.8762349,-0.6416148,Parking_767598895,10.0,way,osm
767815019,44.7905099,-0.6133667,Parking_767815019,,way,osm
768317153,44.8902735,-0.6668504,Parking_768317153,,way,osm
768317155,44.8903964,-0.6676102,Parking_768317155,,way,osm
768317158,44.8906094,-0.6683786,Parking_768317158,,way,osm
768317160,44.8907852,-0.6670608,Parking_768317160,,way,osm
768317165,44.8907165,-0.6674942,Parking_768317165,,way,osm
768330278,44.8921955,-0.6646207,Parking_768330278,,way,osm
768330280,44.8922169,-0.6625433,Parking_768330280,,way,osm
768334081,44.8919064,-0.65897,Parking_768334081,,way,osm
768334084,44.8908716,-0.654262,Parking_768334084,,way,osm
768381047,44.8723114,-0.6442352,Parking_768381047,,way,osm
768381048,44.8725257,-0.6440977,Parking_768381048,,way,osm
768381052,44.8717329,-0.647699,Parking_768381052,,way,osm
768381059,44.8743663,-0.6451232,Parking_768381059,,way,osm
769110183,44.8883159,-0.6435928,Parking_769110183,6.0,way,osm
769110187,44.8888297,-0.6457222,Parking_769110187,,way,osm
769482456,44.8849225,-0.6232216,Parking_769482456,,way,osm
769482468,44.8875453,-0.6245255,Parking_769482468,,way,osm
769482507,44.8856231,-0.6263342,Parking_769482507,,way,osm
769482508,44.886127,-0.6259834,Parking_769482508,,way,osm
769482509,44.8855057,-0.6242984,Parking_769482509,,way,osm
769482510,44.8851711,-0.6246118,Parking_769482510,,way,osm
770033644,44.886594,-0.6569945,Parking_770033644,,way,osm
770613886,44.8924893,-0.6680291,Parking_770613886,,way,osm
770641656,44.8767111,-0.6211218,Parking_770641656,,way,osm
770706370,44.9025415,-0.682377,Parking_770706370,,way,osm
770706371,44.90273,-0.681689,Parking_770706371,,way,osm
770706372,44.9018212,-0.6817028,Parking_770706372,,way,osm
770706373,44.9022171,-0.6825293,Parking_770706373,,way,osm
770718724,44.8539554,-0.5329922,Parking_770718724,,way,osm
770837347,44.8910205,-0.6347033,Parking_770837347,,way,osm
770837348,44.8906956,-0.6342166,Parking_770837348,,way,osm
770841267,44.8828196,-0.6291696,Parking_770841267,,way,osm
770841269,44.8835281,-0.6295006,Parking_770841269,9.0,way,osm
770841283,44.8835095,-0.6312712,Parking_770841283,,way,osm
770877172,44.8900455,-0.6526918,Parking_770877172,,way,osm
770877176,44.889988,-0.6523666,Parking_770877176,,way,osm
770877178,44.8899935,-0.6534896,Parking_770877178,,way,osm
770877181,44.8898413,-0.6540443,Parking_770877181,,way,osm
770877185,44.8895792,-0.6489794,Parking_770877185,,way,osm
770877186,44.8895127,-0.6494354,Parking_770877186,,way,osm
771410594,44.9181406,-0.6552147,Parking_771410594,,way,osm
771412280,44.7968411,-0.5511227,Parking_771412280,,way,osm
772013648,44.8830904,-0.6691613,Parking_772013648,,way,osm
772770105,44.8796437,-0.6348603,Parking du Grand Caillou,55.0,way,osm
772770107,44.8800265,-0.6353944,Parking_772770107,10.0,way,osm
772770111,44.879286,-0.6352973,Parking_772770111,7.0,way,osm
772770115,44.8814889,-0.6334572,Parking_772770115,,way,osm
772770116,44.8810988,-0.6328932,Parking_772770116,,way,osm
772770117,44.8811733,-0.6327925,Parking_772770117,,way,osm
772770118,44.8815429,-0.6333204,Parking_772770118,,way,osm
772770135,44.8821983,-0.6366607,Parking_772770135,,way,osm
772770136,44.8826088,-0.636385,Parking_772770136,,way,osm
772770137,44.8826466,-0.6365224,Parking_772770137,,way,osm
772770139,44.8817727,-0.6371236,Parking_772770139,,way,osm
772770140,44.8811186,-0.6373153,Parking_772770140,,way,osm
773644884,44.8470245,-0.6338037,Parking_773644884,20.0,way,osm
773644885,44.8477489,-0.6338497,Parking_773644885,,way,osm
773645231,44.8955687,-0.7183693,Parking_773645231,,way,osm
773645467,44.8861569,-0.6990046,Parking_773645467,,way,osm
773646811,44.7847521,-0.6380332,Parking_773646811,,way,osm
773646813,44.7827362,-0.63714,Parking_773646813,,way,osm
773647158,44.8192361,-0.5041468,Parking_773647158,,way,osm
773647159,44.8189053,-0.5040644,Parking_773647159,,way,osm
773647160,44.8186171,-0.5046815,Parking_773647160,,way,osm
773647297,44.8538077,-0.5186119,Parking_773647297,,way,osm
773647385,44.8535814,-0.5174468,Parking_773647385,57.0,way,osm
773647967,44.8513072,-0.5174727,Parking_773647967,,way,osm
773647968,44.8509651,-0.5166789,Parking_773647968,,way,osm
773647969,44.8507674,-0.5155457,Parking_773647969,,way,osm
773648067,44.8563775,-0.5133428,Parking_773648067,24.0,way,osm
773648068,44.8563897,-0.5129846,Parking_773648068,24.0,way,osm
773648147,44.8541936,-0.5360801,Parking_773648147,25.0,way,osm
773648541,44.8523301,-0.5155192,Parking_773648541,,way,osm
773648542,44.8527684,-0.5166161,Parking_773648542,,way,osm
773648543,44.852796,-0.5157551,Parking_773648543,,way,osm
773648544,44.8530412,-0.5152582,Parking_773648544,,way,osm
773648545,44.852483,-0.5133394,Parking_773648545,,way,osm
773648546,44.8525261,-0.5144469,Parking_773648546,,way,osm
773648599,44.8727932,-0.5229763,Parking_773648599,,way,osm
773648600,44.8729418,-0.5241044,Parking_773648600,,way,osm
773648849,44.8755138,-0.5232034,Parking_773648849,,way,osm
773648850,44.8728623,-0.5205955,Parking_773648850,,way,osm
773648851,44.8741494,-0.5211835,Parking_773648851,,way,osm
773648852,44.8745152,-0.5222617,Parking_773648852,,way,osm
773648853,44.8736787,-0.5201347,Parking_773648853,,way,osm
773648953,44.8772364,-0.5254719,Parking_773648953,,way,osm
773648954,44.8769745,-0.5247825,Parking_773648954,,way,osm
773648955,44.8768215,-0.525158,Parking_773648955,,way,osm
773649117,44.8770845,-0.5333104,Parking_773649117,,way,osm
773649118,44.8774422,-0.5332779,Parking_773649118,,way,osm
773745545,44.9092737,-0.5069003,Parking_773745545,,way,osm
775693459,44.8875195,-0.5795737,Parking_775693459,,way,osm
775693460,44.8874111,-0.5794195,Parking_775693460,,way,osm
775693466,44.8880924,-0.5794964,Parking_775693466,,way,osm
775693467,44.8880705,-0.5799677,Parking_775693467,,way,osm
775693468,44.8882304,-0.579735,Parking_775693468,,way,osm
775693469,44.8881363,-0.5802252,Parking_775693469,,way,osm
776601113,44.8935551,-0.670835,Parking_776601113,,way,osm
776667039,44.8736758,-0.5075147,Parking_776667039,,way,osm
776667041,44.8734247,-0.5070655,Parking_776667041,,way,osm
776667042,44.8730358,-0.5072889,Parking_776667042,,way,osm
776667049,44.8736531,-0.5061678,Parking_776667049,,way,osm
776667050,44.874083,-0.5065392,Parking_776667050,,way,osm
776667051,44.8739878,-0.5066988,Parking_776667051,,way,osm
776869595,44.8903757,-0.6645877,Parking_776869595,,way,osm
776988640,44.7796881,-0.5320325,Parking_776988640,,way,osm
777154071,44.8846317,-0.6473709,Parking_777154071,,way,osm
777237195,44.839941,-0.6045074,Parking_777237195,,way,osm
777292399,44.8608869,-0.5766936,Parking_777292399,,way,osm
777309472,44.8600754,-0.578125,Parking_777309472,,way,osm
778292526,44.8203273,-0.5948663,Parking_778292526,,way,osm
779083486,44.8574634,-0.5793546,Parking_779083486,,way,osm
779085346,44.8582318,-0.5785531,Parking_779085346,,way,osm
779193975,44.8599965,-0.5771192,Parking_779193975,,way,osm
779193976,44.859898,-0.5774121,Parking_779193976,,way,osm
779193977,44.8597648,-0.577277,Parking_779193977,,way,osm
779193978,44.8598215,-0.5769727,Parking_779193978,,way,osm
779193979,44.8597671,-0.5775869,Parking_779193979,,way,osm
779193980,44.8597309,-0.5778027,Parking_779193980,,way,osm
780122661,44.8533982,-0.5986821,Parking_780122661,,way,osm
780141077,44.853405,-0.5963024,Parking_780141077,10.0,way,osm
780141080,44.8470179,-0.5987604,Parking_780141080,10.0,way,osm
780242361,44.8751173,-0.573679,Parking_780242361,,way,osm
780659384,44.861938,-0.57488,Parking_780659384,,way,osm
784796664,44.8790709,-0.5452744,Parking_784796664,,way,osm
785311439,44.8645647,-0.5483835,Parking Ténéo Aparthotel Maritime,,way,osm
785841490,44.8744559,-0.5826942,Parking_785841490,,way,osm
785856834,44.8736257,-0.5846571,Parking_785856834,,way,osm
785940239,44.8750194,-0.5814006,Parking_785940239,,way,osm
786975050,44.9449196,-0.6186308,Parking de la gare,,way,osm
787720996,44.8776752,-0.5862957,Parking_787720996,,way,osm
793573887,45.0118557,-0.5315756,Parking_793573887,,way,osm
797155471,44.7818215,-0.5667794,Parking_797155471,,way,osm
797160595,44.7827946,-0.5654499,Parking_797160595,,way,osm
797643260,44.7817717,-0.5671204,Parking_797643260,,way,osm
799240628,44.8834279,-0.6123014,Parking_799240628,,way,osm
802447345,44.8110677,-0.57914,Parking_802447345,,way,osm
804838427,44.8507057,-0.5580884,Parking Bastide Niel,248.0,way,osm
804927651,44.8547856,-0.5497586,Parking_804927651,,way,osm
809470388,44.7833364,-0.5817815,Parking_809470388,,way,osm
809470389,44.7835774,-0.5820724,Parking_809470389,5.0,way,osm
813364855,44.8209396,-0.520756,Parking_813364855,,way,osm
813659931,44.8868414,-0.5652097,Parking_813659931,,way,osm
813672856,44.8911224,-0.566726,Parking_813672856,,way,osm
813672857,44.8910847,-0.5659239,Parking_813672857,,way,osm
813681021,44.8897885,-0.5623773,Parking_813681021,47.0,way,osm
813703306,44.8989347,-0.5639161,Parking_813703306,,way,osm
813967673,44.9104865,-0.7373785,Parking_813967673,,way,osm
813970562,44.7964742,-0.5938492,Parking_813970562,,way,osm
813970817,44.7890515,-0.5927171,Parking_813970817,,way,osm
814285518,44.9199773,-0.6214702,Parking_814285518,,way,osm
816563537,44.8176512,-0.5226239,Parking_816563537,,way,osm
827854800,44.8090301,-0.6319037,Parking_827854800,,way,osm
834289776,44.8646332,-0.5631825,Parking_834289776,,way,osm
835569082,44.8548165,-0.5406939,Parking_835569082,,way,osm
837450644,44.7839867,-0.5623442,Parking Bel-Air,575.0,way,osm
837600953,44.8715045,-0.5603923,Parking_837600953,,way,osm
838220022,44.9473262,-0.6042744,Parking_838220022,,way,osm
838220023,44.9475634,-0.6051837,Parking_838220023,,way,osm
840535208,44.7852648,-0.6304501,Parking_840535208,,way,osm
842817100,44.8884923,-0.5565838,Parking_842817100,,way,osm
842817101,44.8882239,-0.556583,Parking_842817101,,way,osm
842817102,44.888359,-0.5565971,Parking_842817102,,way,osm
842817103,44.8886478,-0.5571282,Parking_842817103,,way,osm
842817104,44.8892275,-0.5565197,Parking_842817104,,way,osm
842817105,44.8887946,-0.5559302,Parking_842817105,,way,osm
842836812,44.7811224,-0.537938,Parking_842836812,,way,osm
843564297,44.7748715,-0.5323621,Parking_843564297,,way,osm
843564298,44.7920736,-0.536144,Parking_843564298,,way,osm
844953190,44.8319046,-0.681377,Parking_844953190,,way,osm
844953191,44.8311865,-0.6819445,Parking_844953191,,way,osm
845328176,44.929068,-0.4835905,Parking_845328176,,way,osm
846357446,44.912297,-0.4862743,Parking_846357446,,way,osm
846452131,44.7783848,-0.5434569,Parking_846452131,,way,osm
846452140,44.774722,-0.5342748,Parking_846452140,,way,osm
847992826,44.9102893,-0.6338908,Parking_847992826,,way,osm
847992828,44.910881,-0.6343945,Parking_847992828,,way,osm
847992829,44.9106061,-0.6329253,Parking_847992829,,way,osm
847992830,44.9107736,-0.6331094,Parking_847992830,,way,osm
848505104,44.8921114,-0.502979,Parking_848505104,,way,osm
849484627,44.8778822,-0.6814071,Parking_849484627,,way,osm
849484628,44.8780819,-0.6811345,Parking_849484628,,way,osm
849484631,44.8775019,-0.6822086,Parking_849484631,,way,osm
849484633,44.8770356,-0.6813446,Parking_849484633,,way,osm
849484635,44.8773401,-0.6818137,Parking_849484635,,way,osm
849896327,44.8729945,-0.577238,Parking_849896327,,way,osm
850396543,44.8971434,-0.7173786,Parking_850396543,,way,osm
850396544,44.8957183,-0.7211876,Parking_850396544,,way,osm
850396550,44.8964711,-0.7207713,Parking_850396550,,way,osm
850591678,44.8468709,-0.6238429,Parking_850591678,,way,osm
850591690,44.8361778,-0.6207849,Parking_850591690,,way,osm
850591691,44.8360266,-0.6197515,Parking_850591691,,way,osm
850591693,44.8468325,-0.622252,Parking_850591693,,way,osm
851454308,44.8255245,-0.619161,Parking_851454308,,way,osm
851454309,44.8261365,-0.6191841,Parking_851454309,,way,osm
851454325,44.8773058,-0.5166793,Parking_851454325,,way,osm
851454329,44.8774893,-0.5158927,Parking_851454329,,way,osm
851999617,44.8331254,-0.6159896,Parking_851999617,,way,osm
855954723,44.829047,-0.5559124,Parking_855954723,,way,osm
855954726,44.8080176,-0.5665007,Parking_855954726,,way,osm
857156482,44.8311725,-0.6480556,Parking_857156482,,way,osm
857157670,44.831063,-0.6480579,Parking_857157670,,way,osm
857161482,44.8305672,-0.6480504,Parking_857161482,,way,osm
857178243,44.8588826,-0.6071364,Parking_857178243,,way,osm
859688520,44.8301147,-0.6480246,Parking_859688520,,way,osm
859706009,44.8329244,-0.6435867,Parking_859706009,,way,osm
859706010,44.8328211,-0.6435346,Parking_859706010,,way,osm
862107818,44.8074537,-0.5955949,Parking_862107818,,way,osm
862755391,44.849441,-0.5634252,Parking_862755391,,way,osm
863266592,44.8484605,-0.5733426,Parking_863266592,,way,osm
863583236,44.8826936,-0.5416901,Parking_863583236,,way,osm
863583242,44.9513698,-0.4977717,Parking_863583242,,way,osm
863583249,44.9421833,-0.4965074,Parking_863583249,,way,osm
863776072,44.8319251,-0.6095233,Parking_863776072,,way,osm
864245328,44.806027,-0.6028726,Parking_864245328,,way,osm
866583258,44.857895,-0.5657091,Parking_866583258,,way,osm
866583262,44.8493252,-0.5989005,Parking_866583262,,way,osm
866583265,44.8306353,-0.6024974,Parking_866583265,,way,osm
866583271,44.8306625,-0.6040395,Parking_866583271,,way,osm
867258958,44.9069159,-0.7261578,Parking_867258958,,way,osm
867258960,44.9083294,-0.7272331,Parking_867258960,,way,osm
867258965,44.9072989,-0.7285052,Parking_867258965,,way,osm
867258966,44.9070532,-0.7286434,Parking_867258966,,way,osm
870823944,44.7915014,-0.6462058,Parking_870823944,,way,osm
871118792,44.8417211,-0.6410241,Parking_871118792,10.0,way,osm
875170005,44.8220565,-0.5466038,Ars - Belcier,476.0,way,osm
876555224,44.8222159,-0.5689146,Parking_876555224,2.0,way,osm
878260191,44.8907508,-0.7072938,Parking_878260191,,way,osm
878260318,44.8322967,-0.6107873,Parking_878260318,,way,osm
878369894,44.8280733,-0.5896045,Parking_878369894,,way,osm
880969252,44.8709028,-0.5822574,Parking_880969252,,way,osm
880969696,44.8704258,-0.5821867,Parking_880969696,,way,osm
880969991,44.8699328,-0.5821288,Parking_880969991,,way,osm
880975338,44.8031778,-0.6145509,Parking_880975338,,way,osm
880975339,44.8035425,-0.6137357,Parking_880975339,,way,osm
880976604,44.8038465,-0.6138781,Parking_880976604,,way,osm
880976605,44.803516,-0.61463,Parking_880976605,,way,osm
880976606,44.8033922,-0.6143644,Parking_880976606,,way,osm
880976607,44.8035559,-0.6142333,Parking_880976607,,way,osm
880976608,44.8036367,-0.6143776,Parking_880976608,,way,osm
880976609,44.8036633,-0.6145341,Parking_880976609,,way,osm
880977220,44.8034132,-0.6134891,Parking_880977220,,way,osm
880977221,44.8033008,-0.6133684,Parking_880977221,,way,osm
880977222,44.8037492,-0.6135772,Parking_880977222,,way,osm
883959614,44.8078379,-0.6006729,Parking_883959614,,way,osm
883959615,44.8080737,-0.6012123,Parking_883959615,,way,osm
883959626,44.814188,-0.6016224,Parking_883959626,,way,osm
885198508,44.7937443,-0.5624474,Parking_885198508,,way,osm
885198511,44.7931922,-0.5622919,Parking_885198511,,way,osm
885198518,44.7917633,-0.5621604,Parking_885198518,,way,osm
887600953,44.9548606,-0.4640556,Parking_887600953,,way,osm
888150890,44.8259585,-0.5953181,Parking_888150890,,way,osm
888150916,44.8077944,-0.551012,Parking_888150916,,way,osm
888439094,44.8930479,-0.747048,Parking_888439094,,way,osm
888439099,44.8922786,-0.7470096,Parking_888439099,,way,osm
888439104,44.8965244,-0.7464405,Parking_888439104,,way,osm
888439106,44.8941538,-0.7459102,Parking_888439106,,way,osm
888439110,44.8927982,-0.7126946,Parking_888439110,,way,osm
888660079,44.8739025,-0.7026587,Parking_888660079,,way,osm
888660083,44.8741329,-0.704112,Parking_888660083,,way,osm
888660086,44.8697395,-0.7029158,Parking_888660086,,way,osm
888748454,44.9564844,-0.4690614,Parking_888748454,,way,osm
888748457,44.9562284,-0.4688462,Parking_888748457,,way,osm
888748458,44.9557932,-0.4689504,Parking_888748458,,way,osm
889018581,44.8845408,-0.7400179,Parking_889018581,,way,osm
889285193,44.8737132,-0.6773426,Parking_889285193,,way,osm
889641919,44.8639268,-0.7078756,Parking_889641919,,way,osm
890743079,44.8394595,-0.6928325,Parking_890743079,,way,osm
891250445,44.8524258,-0.6564478,Parking_891250445,,way,osm
891250446,44.8524352,-0.6562168,Parking_891250446,,way,osm
891309531,44.8848903,-0.6784294,Parking_891309531,,way,osm
892390452,44.7834558,-0.6391252,Parking_892390452,,way,osm
892397214,44.7866115,-0.6382101,Parking_892397214,,way,osm
892399852,44.8027225,-0.5578607,Parking_892399852,,way,osm
903005928,44.8824537,-0.6928555,Parking_903005928,,way,osm
904662307,44.7962818,-0.6580533,parking Liryc,50.0,way,osm
904662314,44.7972877,-0.6603109,Parking_904662314,,way,osm
904662316,44.7978959,-0.6604878,Parking_904662316,,way,osm
904672138,44.796109,-0.657691,Parking_904672138,,way,osm
905225574,44.959773,-0.4670796,Parking_905225574,,way,osm
905344018,44.8301991,-0.6264694,Parking_905344018,,way,osm
910538167,44.8185532,-0.6760012,Parking_910538167,,way,osm
910552744,44.9555503,-0.6118723,Parking_910552744,,way,osm
910824644,44.8353648,-0.5763676,Parking_910824644,,way,osm
911165005,44.8677845,-0.6695508,Parking_911165005,,way,osm
911165006,44.8695271,-0.6713175,Parking_911165006,,way,osm
912515728,44.8242156,-0.6034012,Parking_912515728,,way,osm
912515729,44.8260604,-0.601987,Parking_912515729,,way,osm
913248644,44.8533395,-0.6112122,Parking_913248644,,way,osm
914480358,44.8383611,-0.5574637,Parc-Relais Stalingrad,250.0,way,osm
914804128,44.8874831,-0.7044226,Parking_914804128,,way,osm
914856116,44.8910136,-0.7519472,Parking_914856116,,way,osm
915133935,44.8514798,-0.6094971,Parking_915133935,,way,osm
917182416,44.8202023,-0.5846041,Parking_917182416,,way,osm
918004818,44.8116117,-0.5905995,Parking_918004818,,way,osm
918032930,44.8072247,-0.5899344,Parking_918032930,,way,osm
918873768,44.8621934,-0.7805584,Parking_918873768,,way,osm
918873770,44.8617785,-0.7803568,Parking_918873770,,way,osm
918873772,44.8611104,-0.7804407,Parking_918873772,,way,osm
918873798,44.8581542,-0.775839,Parking_918873798,,way,osm
918873799,44.8588691,-0.780214,Parking_918873799,,way,osm
918873801,44.8595287,-0.780667,Parking_918873801,,way,osm
919847526,44.8402873,-0.7744316,Parking_919847526,,way,osm
919847527,44.8404437,-0.7746354,Parking_919847527,,way,osm
920715642,44.8508087,-0.6500606,Parking_920715642,,way,osm
920715643,44.8505068,-0.6504665,Parking_920715643,,way,osm
926653742,44.8617215,-0.5732645,Parking_926653742,,way,osm
929240230,44.8554705,-0.6154473,Parking_929240230,,way,osm
929291346,44.819978,-0.5422958,Parking_929291346,,way,osm
930593470,44.8801165,-0.522809,Parking_930593470,,way,osm
930593472,44.8804517,-0.5238421,Mairie,,way,osm
930593474,44.8796285,-0.5234725,Parking_930593474,,way,osm
931056210,44.8426927,-0.5616641,Parking_931056210,,way,osm
931151182,44.8733955,-0.516131,Parking_931151182,,way,osm
931319565,44.8720842,-0.5156594,Parking_931319565,,way,osm
931319566,44.8743462,-0.512866,Parking_931319566,,way,osm
931335849,44.8124245,-0.5541937,Parking_931335849,,way,osm
931746784,44.8350494,-0.6637948,Parking_931746784,,way,osm
931748550,44.8398212,-0.6727473,Parking_931748550,,way,osm
931989684,44.8182248,-0.5488313,Parking_931989684,,way,osm
931993034,44.8237344,-0.5312097,Parking_931993034,,way,osm
932028040,44.8388496,-0.6698607,Parking_932028040,,way,osm
932911812,44.8199501,-0.5443111,Parking_932911812,,way,osm
932911813,44.8198761,-0.545456,Parking_932911813,,way,osm
932911814,44.8200494,-0.54513,Parking_932911814,,way,osm
932927323,44.8251707,-0.5531531,Parking_932927323,,way,osm
932934619,44.8197872,-0.5409948,Parking_932934619,,way,osm
932937696,44.812691,-0.5527697,Parking_932937696,,way,osm
932943695,44.8220804,-0.5526167,Parking_932943695,,way,osm
933394862,44.8448729,-0.6310046,Parking_933394862,,way,osm
933906062,44.8051698,-0.6907599,Parking_933906062,,way,osm
933909915,44.8219258,-0.5499128,Parking_933909915,,way,osm
933909918,44.8217324,-0.5480017,Parking_933909918,,way,osm
933909923,44.8243329,-0.5454564,Parking_933909923,,way,osm
934044928,44.8136155,-0.6017024,Parking_934044928,,way,osm
934215131,44.8331812,-0.5475205,Parking_934215131,,way,osm
934286011,44.821632,-0.5475587,Parking_934286011,3.0,way,osm
934286012,44.821739,-0.5474066,Parking_934286012,2.0,way,osm
934286013,44.8221111,-0.5468647,Parking_934286013,2.0,way,osm
934286014,44.8223639,-0.5464939,Parking_934286014,2.0,way,osm
934286022,44.8213625,-0.5484521,Parking_934286022,,way,osm
934286023,44.8212654,-0.5490057,Parking_934286023,2.0,way,osm
934669104,44.8838457,-0.5462988,Parking_934669104,,way,osm
934669105,44.8831708,-0.5401488,Parking_934669105,,way,osm
935350990,44.8185668,-0.5623563,Parking_935350990,,way,osm
935350992,44.8194128,-0.5617526,Parking_935350992,,way,osm
936647553,44.8313153,-0.5402368,Parking_936647553,,way,osm
936647554,44.8317393,-0.5407753,Parking_936647554,,way,osm
936647555,44.8314987,-0.5409975,Parking_936647555,,way,osm
936792751,44.8398094,-0.5506215,Parking_936792751,,way,osm
937847419,44.7745259,-0.6129039,Parking_937847419,,way,osm
937847420,44.7744371,-0.6132165,Parking_937847420,,way,osm
938050542,44.8250204,-0.5508243,Parking_938050542,,way,osm
938057322,44.8291591,-0.5593641,Parking_938057322,,way,osm
938360198,44.8176305,-0.556756,Parking_938360198,,way,osm
938393600,44.8257728,-0.5530976,Parking_938393600,,way,osm
938566150,44.7718708,-0.6052663,Parking_938566150,,way,osm
938727237,44.8257249,-0.5261854,Parking_938727237,,way,osm
938743403,44.8236716,-0.5518979,Parking_938743403,,way,osm
940431064,44.8224712,-0.5577695,Parking_940431064,,way,osm
940431065,44.8221708,-0.5581692,Parking_940431065,,way,osm
940431066,44.8229808,-0.5581445,Parking_940431066,,way,osm
940706530,44.8411012,-0.6007069,Parking_940706530,,way,osm
940712268,44.8411818,-0.6027066,Parking_940712268,,way,osm
940719103,44.8427516,-0.6042865,Parking_940719103,,way,osm
940721699,44.8362762,-0.6226576,Parking_940721699,,way,osm
940738957,44.8233826,-0.5524266,Parking_940738957,,way,osm
940941954,44.8570014,-0.6202886,Parking_940941954,,way,osm
941047352,44.8229608,-0.6101295,Parking_941047352,,way,osm
942888400,44.9285517,-0.4983766,Parking_942888400,,way,osm
943143463,44.792889,-0.6271168,Parking_943143463,,way,osm
943342657,44.8027045,-0.6563399,Parking_943342657,,way,osm
943827081,44.8775849,-0.5708021,Parking_943827081,,way,osm
944374267,44.9279301,-0.4792793,Parking_944374267,,way,osm
944746140,44.8041746,-0.60777,Parking_944746140,,way,osm
945754201,44.7967704,-0.5752968,Parking_945754201,,way,osm
945881882,44.8171038,-0.622056,Parking_945881882,,way,osm
946025530,44.8403055,-0.6425535,Parking_946025530,,way,osm
946058391,44.8677944,-0.6181783,Parking_946058391,,way,osm
946242476,44.7636265,-0.5528702,Parking_946242476,,way,osm
946517618,44.8331869,-0.6297236,Parking_946517618,,way,osm
946554734,44.8261333,-0.6735252,Parking_946554734,,way,osm
948197534,44.8381009,-0.6180684,Parking_948197534,,way,osm
948409655,44.8500135,-0.7174579,Parking_948409655,,way,osm
948412775,44.8514097,-0.7059156,Parking_948412775,,way,osm
948682823,44.8642742,-0.6325057,Parking_948682823,,way,osm
948687690,44.8653168,-0.6089623,Parking_948687690,,way,osm
948972272,44.8613188,-0.5882574,Parking_948972272,,way,osm
950200632,44.8304715,-0.7001698,P Express,207.0,way,osm
950203152,44.8350303,-0.6933034,Parking_950203152,,way,osm
951514481,44.8255372,-0.5745085,Parking_951514481,,way,osm
951514486,44.8320025,-0.584778,Parking_951514486,,way,osm
951518538,44.8261876,-0.5897483,Parking_951518538,,way,osm
951518542,44.8236995,-0.59304,Parking_951518542,,way,osm
951537022,44.8274199,-0.6575031,Parking_951537022,,way,osm
951656401,44.8668714,-0.6477461,Parking_951656401,,way,osm
951656416,44.8610155,-0.6555275,Parking_951656416,,way,osm
951656417,44.8612828,-0.655551,Parking_951656417,,way,osm
951656418,44.8607126,-0.655843,Parking_951656418,,way,osm
951656419,44.8609014,-0.6568274,Parking_951656419,,way,osm
951656420,44.8604599,-0.6563469,Parking_951656420,,way,osm
951656422,44.8589421,-0.6600869,Parking_951656422,,way,osm
951656423,44.8588574,-0.6595028,Parking_951656423,,way,osm
951656424,44.8568139,-0.6578844,Parking_951656424,,way,osm
951656425,44.8569806,-0.6584566,Parking_951656425,,way,osm
951656426,44.857087,-0.6591649,Parking_951656426,,way,osm
951656429,44.8577581,-0.664488,Parking_951656429,,way,osm
951656430,44.8574631,-0.6642739,Parking_951656430,,way,osm
951656431,44.8572592,-0.6640668,Parking_951656431,,way,osm
951661710,44.8797026,-0.6289763,Parking_951661710,,way,osm
951661711,44.8809272,-0.6313954,Parking_951661711,,way,osm
951661712,44.8767055,-0.6339515,Parking_951661712,,way,osm
